id,prompt,summary,code,translation,Translation in english,correction,correction_tag,generated_code
6305f9991d275c6667163c50,"def set_cut_chars(self, before: bytes, after: bytes) -> None:

Set the bytes used to delimit slice points.

Args:
    before: Split file before these delimiters.
    after: Split file after these delimiters.","Set the bytes used to delimit slice points.

Args:
    before: Split file before these delimiters.
    after: Split file after these delimiters.","def set_cut_chars(self, before: bytes, after: bytes) -> None:
","```python
def set_cut_chars(self, before: bytes, after: bytes) -> None:
    """"""
    स्लाइस पॉइंट्स को सीमांकित (delimit) करने के लिए उपयोग किए जाने वाले बाइट्स सेट करें।

    आर्ग्युमेंट्स (Args):
        before: इन डिलीमीटर (delimiters) से पहले फाइल को विभाजित (split) करें।
        after: इन डिलीमीटर (delimiters) के बाद फाइल को विभाजित (split) करें।
    """"""
```","```python
def set_cut_chars(self, before: bytes, after: bytes) -> None:

""""
Set the bytes used to delimit the slice points.

Args:

before: Split the file before these delimiters.

after: Split the file after these delimiters.

""""
```","def set_cut_chars(self, before: bytes, after: bytes) -> None:
""""""
    स्लाइस पॉइंट्स को सीमांकित (delimit) करने के लिए उपयोग किए जाने वाले बाइट्स सेट करें।

    आर्ग्युमेंट्स (Args):
        before: इन डिलीमीटर (delimiters) से पहले फाइल को विभाजित (split) करें।
        after: इन डिलीमीटर (delimiters) के बाद फाइल को विभाजित (split) करें।
""""""",Formatting,"def set_cut_chars(self, before: bytes, after: bytes) -> None:
    """"""
    स्लाइस पॉइंट्स को सीमांकित (delimit) करने के लिए उपयोग किए जाने वाले बाइट्स सेट करें।

    आर्ग्युमेंट्स (Args):
        before: इन डिलीमीटर (delimiters) से पहले फाइल को विभाजित (split) करें।
        after: इन डिलीमीटर (delimiters) के बाद फाइल को विभाजित (split) करें।
    """"""
    self.before_delimiter = before
    self.after_delimiter = after"
6306292052e177c0ba469f09,"Check whether the request body loaded using JSON contains events. If yes, True is returned, otherwise, check whether the tag of the XML loaded from the request body is Magic_ENV_TAG, if yes, return True. If neither of the preceding conditions is met, return False.
def identify_request(request: RequestType):

Try to identify whether this is a Diaspora request.

Try first public message. Then private message. The check if this is a legacy payload.","Check whether the request body loaded using JSON contains events. If yes, True is returned, otherwise, check whether the tag of the XML loaded from the request body is Magic_ENV_TAG, if yes, return True. If neither of the preceding conditions is met, return False.","def identify_request(request: RequestType):
","जाँच करें कि JSON का उपयोग करके लोड किया गया अनुरोध बॉडी (request body) में ""events"" शामिल हैं या नहीं। यदि हाँ, तो `True` लौटाएं। अन्यथा, जांचें कि अनुरोध बॉडी से लोड किए गए XML का टैग `Magic_ENV_TAG` है या नहीं। यदि हाँ, तो `True` लौटाएं। यदि उपरोक्त दोनों शर्तें पूरी नहीं होती हैं, तो `False` लौटाएं।

```python
def identify_request(request: RequestType):
    """"""
    यह फ़ंक्शन यह पहचानने की कोशिश करता है कि यह एक Diaspora अनुरोध है या नहीं।

    सबसे पहले सार्वजनिक संदेश (public message) की जांच करें। 
    फिर निजी संदेश (private message) की जांच करें। 
    अंत में यह जांचें कि क्या यह एक पुराना (legacy) payload है।
    """"""
```

### हिंदी में व्याख्या:
1. सबसे पहले, यह जांच की जाती है कि JSON अनुरोध बॉडी में ""events"" मौजूद हैं या नहीं।
2. यदि ""events"" मौजूद हैं, तो `True` लौटाया जाता है।
3. यदि ""events"" मौजूद नहीं हैं, तो XML अनुरोध बॉडी का टैग चेक किया जाता है। यदि टैग `Magic_ENV_TAG` है, तो `True` लौटाया जाता है।
4. यदि दोनों शर्तें असफल होती हैं, तो `False` लौटाया जाता है।","Check if the request body loaded using JSON contains ""events"". If yes, return `True`. Otherwise, check if the tag of the XML loaded from the request body is `Magic_ENV_TAG`. If yes, return `True`. If both of the above conditions are not met, return `False`.


def identify_request(request: RequestType):

This function tries to identify if it is a Diaspora request or not.

First check the public message.

Then check the private message.

Finally check if it is a legacy payload.

""""
```

### Explanation in Hindi:

1. First, it is checked if ""events"" is present in the JSON request body.

2. If ""events"" is present, `True` is returned.

3. If ""events"" is not present, the tag of the XML request body is checked. If the tag is `Magic_ENV_TAG`, `True` is returned.

4. If both conditions fail, `False` is returned.","def identify_request(request: RequestType):
""""""
    यह फ़ंक्शन यह पहचानने की कोशिश करता है कि यह एक Diaspora अनुरोध है या नहीं।

    सबसे पहले सार्वजनिक संदेश (public message) की जांच करें। 
    फिर निजी संदेश (private message) की जांच करें। 
    अंत में यह जांचें कि क्या यह एक पुराना (legacy) payload है।
""""""","Formatting, Remove-text","from typing import Union

def identify_request(request: RequestType) -> Union[bool, str]:
    """"""
    यह फ़ंक्शन यह पहचानने की कोशिश करता है कि यह एक Diaspora अनुरोध है या नहीं।

    सबसे पहले सार्वजनिक संदेश (public message) की जांच करें। 
    फिर निजी संदेश (private message) की जांच करें। 
    अंत में यह जांचें कि क्या यह एक पुराना (legacy) payload है।
    """"""
    # Check for public message
    if hasattr(request, 'public_message') and request.public_message:
        return ""Public Message""
    
    # Check for private message
    if hasattr(request, 'private_message') and request.private_message:
        return ""Private Message""
    
    # Check for legacy payload
    if hasattr(request, 'legacy_payload') and request.legacy_payload:
        return ""Legacy Payload""
    
    # If none of the above, return False
    return False"
6306292152e177c0ba469f0d,"Check whether the request body loaded using JSON contains events. If yes, True is returned. Otherwise, False is returned.
def identify_request(request: RequestType) -> bool:

Try to identify whether this is a Matrix request","Check whether the request body loaded using JSON contains events. If yes, True is returned. Otherwise, False is returned.","def identify_request(request: RequestType) -> bool:
","जाँच करें कि JSON का उपयोग करके लोड किया गया अनुरोध बॉडी (request body) इवेंट्स (events) को शामिल करता है या नहीं। यदि हाँ, तो `True` लौटाया जाएगा। अन्यथा, `False` लौटाया जाएगा।

```python
def identify_request(request: RequestType) -> bool:
```

यह फ़ंक्शन यह पहचानने की कोशिश करता है कि क्या यह एक मैट्रिक्स (Matrix) अनुरोध है।","Check if the request body loaded using JSON contains events. If yes, `True` will be returned. Otherwise, `False` will be returned.

```python
def identify_request(request: RequestType) -> bool:
```

This function tries to identify if it is a Matrix request.","def identify_request(request: RequestType) -> bool:
""""""
यह फ़ंक्शन यह पहचानने की कोशिश करता है कि क्या यह एक मैट्रिक्स (Matrix) अनुरोध है।
""""""",Formatting,"from typing import Union

def identify_request(request: Union[str, dict, list]) -> bool:
    """"""
    यह फ़ंक्शन यह पहचानने की कोशिश करता है कि क्या यह एक मैट्रिक्स (Matrix) अनुरोध है।
    
    Args:
        request (Union[str, dict, list]): अनुरोध जिसे जांचना है।

    Returns:
        bool: True यदि अनुरोध एक मैट्रिक्स है, अन्यथा False।
    """"""
    if isinstance(request, list):
        # Check if all elements are lists (2D matrix)
        if all(isinstance(row, list) for row in request):
            return True
        # Check if all elements are numbers (1D matrix)
        elif all(isinstance(element, (int, float)) for element in request):
            return True
    elif isinstance(request, dict):
        # Check if the dictionary contains matrix-like structure
        if all(isinstance(key, str) and isinstance(value, list) for key, value in request.items()):
            return True
    elif isinstance(request, str):
        # Check if the string represents a matrix (e.g., JSON or CSV format)
        try:
            import json
            data = json.loads(request)
            return identify_request(data)
        except json.JSONDecodeError:
            pass
    return False"
6306292252e177c0ba469f11,"Use the ensure_timezone function to format the time of dt and return the time.
def format_dt(dt):

Format a datetime in the way that D* nodes expect.",Use the ensure_timezone function to format the time of dt and return the time.,"def format_dt(dt):
","dt के समय को प्रारूपित करने और समय को वापस करने के लिए ensure_timezone फ़ंक्शन का उपयोग करें।  
```python
def format_dt(dt):
```

D* नोड्स जिस प्रकार की datetime अपेक्षा करते हैं, उस प्रारूप में datetime को प्रारूपित करें।","Use the ensure_timezone function to format the time of dt and return the time.
```python
def format_dt(dt):
```

Format the datetime into the type of datetime that the D* nodes expect.","def format_dt(dt):
""""""
D* नोड्स जिस प्रकार की datetime अपेक्षा करते हैं, उस प्रारूप में datetime को प्रारूपित करें।
""""""",Formatting,"from datetime import datetime

def format_dt(dt):
    """"""
    D* नोड्स जिस प्रकार की datetime अपेक्षा करते हैं, उस प्रारूप में datetime को प्रारूपित करें।
    """"""
    if isinstance(dt, datetime):
        return dt.strftime('%Y-%m-%dT%H:%M:%S')
    else:
        raise ValueError(""Input must be a datetime object"")"
6306292352e177c0ba469f1d,"def find_tags(text: str, replacer: callable = None) -> Tuple[Set, str]:

Find tags in text.

Tries to ignore tags inside code blocks.

Optionally, if passed a ""replacer"", will also replace the tag word with the result
of the replacer function called with the tag word.

Returns a set of tags and the original or replaced text.","Find tags in text.

Tries to ignore tags inside code blocks.

Optionally, if passed a ""replacer"", will also replace the tag word with the result
of the replacer function called with the tag word.

Returns a set of tags and the original or replaced text.","def find_tags(text: str, replacer: callable = None) -> Tuple[Set, str]:
","```python
def find_tags(text: str, replacer: callable = None) -> Tuple[Set, str]:
    """"""
    टेक्स्ट में टैग्स खोजें।

    कोड ब्लॉक्स के अंदर मौजूद टैग्स को अनदेखा करने की कोशिश करता है।

    वैकल्पिक रूप से, यदि ""replacer"" पास किया गया है, तो यह टैग शब्द को 
    replacer फ़ंक्शन द्वारा लौटाए गए परिणाम से बदल देगा, जिसे टैग शब्द के साथ कॉल किया गया है।

    एक सेट के रूप में टैग्स और मूल या बदला हुआ टेक्स्ट लौटाता है।
    """"""
```","```python
def find_tags(text: str, replacer: callable = None) -> Tuple[Set, str]:

""""""
Finds tags in text.

Tries to ignore tags inside code blocks.

Optionally, if ""replacer"" is passed, it will replace the tag term with the result returned by the
replacer function called with the tag term.

Returns tags and the original or replaced text as a set.

""""
```","
def find_tags(text: str, replacer: callable = None) -> Tuple[Set, str]:
""""""
    टेक्स्ट में टैग्स खोजें।

    कोड ब्लॉक्स के अंदर मौजूद टैग्स को अनदेखा करने की कोशिश करता है।

    वैकल्पिक रूप से, यदि ""replacer"" पास किया गया है, तो यह टैग शब्द को 
    replacer फ़ंक्शन द्वारा लौटाए गए परिणाम से बदल देगा, जिसे टैग शब्द के साथ कॉल किया गया है।

    एक सेट के रूप में टैग्स और मूल या बदला हुआ टेक्स्ट लौटाता है।
""""""",Formatting,"import re
from typing import Set, Tuple, Callable

def find_tags(text: str, replacer: Callable = None) -> Tuple[Set, str]:
    """"""
    टेक्स्ट में टैग्स खोजें।

    कोड ब्लॉक्स के अंदर मौजूद टैग्स को अनदेखा करने की कोशिश करता है।

    वैकल्पिक रूप से, यदि ""replacer"" पास किया गया है, तो यह टैग शब्द को 
    replacer फ़ंक्शन द्वारा लौटाए गए परिणाम से बदल देगा, जिसे टैग शब्द के साथ कॉल किया गया है।

    एक सेट के रूप में टैग्स और मूल या बदला हुआ टेक्स्ट लौटाता है।
    """"""
    # Regex to find tags, ignoring those inside code blocks
    tag_pattern = re.compile(r'(?<!`)#(\w+)(?!`)')
    tags = set()
    modified_text = text

    # Find all tags in the text
    for match in tag_pattern.finditer(text):
        tag = match.group(1)
        tags.add(tag)
        if replacer:
            modified_text = modified_text.replace(f'#{tag}', replacer(tag))

    return tags, modified_text"
6306292352e177c0ba469f1e,"def process_text_links(text):

Process links in text, adding some attributes and linkifying textual links.","Process links in text, adding some attributes and linkifying textual links.","def process_text_links(text):
","```python
def process_text_links(text):
    # टेक्स्ट में लिंक को प्रोसेस करें, कुछ विशेषताएँ जोड़ें और टेक्स्ट में मौजूद लिंक को हाइपरलिंक में बदलें।
```","```python
def process_text_links(text):

# Process links in text, add some attributes and convert links in text to hyperlinks.

```","def process_text_links(text):
""""""
     टेक्स्ट में लिंक को प्रोसेस करें, कुछ विशेषताएँ जोड़ें और टेक्स्ट में मौजूद लिंक को हाइपरलिंक में बदलें।
""""""",Formatting,"import re

def process_text_links(text):
    """"""
    टेक्स्ट में लिंक को प्रोसेस करें, कुछ विशेषताएँ जोड़ें और टेक्स्ट में मौजूद लिंक को हाइपरलिंक में बदलें।
    """"""
    # Regular expression to find URLs in the text
    url_pattern = re.compile(r'https?://\S+')
    
    def replace_with_hyperlink(match):
        url = match.group(0)
        return f'<a href=""{url}"" target=""_blank"">{url}</a>'
    
    # Replace URLs with hyperlinks
    processed_text = url_pattern.sub(replace_with_hyperlink, text)
    
    return processed_text"
6306292652e177c0ba469f34,"Set the head of the request through the URL and USER_AGENT.
def fetch_content_type(url: str) -> Optional[str]:

Fetch the HEAD of the remote url to determine the content type.",Set the head of the request through the URL and USER_AGENT.,"def fetch_content_type(url: str) -> Optional[str]:
","यूआरएल और USER_AGENT के माध्यम से अनुरोध का हेड सेट करें।  
```python
def fetch_content_type(url: str) -> Optional[str]:
```

रिमोट यूआरएल का हेड प्राप्त करें ताकि कंटेंट टाइप निर्धारित किया जा सके।","Set the head of the request via the URL and USER_AGENT.
```python
def fetch_content_type(url: str) -> Optional[str]:
```

Get the head of the remote URL to determine the content type.","def fetch_content_type(url: str) -> Optional[str]:
""""""
रिमोट यूआरएल का हेड प्राप्त करें ताकि कंटेंट टाइप निर्धारित किया जा सके।
""""""",Formatting,"import requests
from typing import Optional

def fetch_content_type(url: str) -> Optional[str]:
    """"""
    रिमोट यूआरएल का हेड प्राप्त करें ताकि कंटेंट टाइप निर्धारित किया जा सके।
    """"""
    try:
        response = requests.head(url, allow_redirects=True)
        response.raise_for_status()
        return response.headers.get('Content-Type')
    except requests.RequestException:
        return None"
6306292a52e177c0ba469f41,"Checks whether each character in the LEEGAL_TAG_CHARS belongs to a tag. If any character belongs to a tag, the value False is returned. Otherwise, the value True is returned.
def test_tag(tag: str) -> bool:

Test a word whether it could be accepted as a tag.","Checks whether each character in the LEEGAL_TAG_CHARS belongs to a tag. If any character belongs to a tag, the value False is returned. Otherwise, the value True is returned.","def test_tag(tag: str) -> bool:
","जाँच करता है कि LEEGAL_TAG_CHARS में प्रत्येक वर्ण (character) टैग का हिस्सा है या नहीं। यदि कोई भी वर्ण टैग का हिस्सा है, तो `False` मान लौटाया जाता है। अन्यथा, `True` मान लौटाया जाता है।

```python
def test_tag(tag: str) -> bool:
    """"""
    किसी शब्द का परीक्षण करें कि क्या उसे टैग के रूप में स्वीकार किया जा सकता है।
    """"""
```

","Checks whether each character in LEEGAL_TAG_CHARS is part of a tag. If any of the characters is part of a tag, the `False` value is returned. Otherwise, the `True` value is returned.

```python
def test_tag(tag: str) -> bool:

""""
Test a word to see if it can be accepted as a tag.

""""
```","def test_tag(tag: str) -> bool:
""""""
    किसी शब्द का परीक्षण करें कि क्या उसे टैग के रूप में स्वीकार किया जा सकता है।
""""""",Formatting,"def test_tag(tag: str) -> bool:
    """"""
    किसी शब्द का परीक्षण करें कि क्या उसे टैग के रूप में स्वीकार किया जा सकता है।
    
    एक टैग के रूप में स्वीकार्य होने के लिए, शब्द निम्नलिखित शर्तों को पूरा करना चाहिए:
    1. शब्द में केवल अक्षर (a-z, A-Z), संख्याएं (0-9), और अंडरस्कोर (_) हो सकते हैं।
    2. शब्द की लंबाई कम से कम 1 और अधिकतम 50 होनी चाहिए।
    3. शब्द खाली नहीं हो सकता है।
    
    :param tag: जांच के लिए शब्द
    :return: बूलियन मान, True यदि शब्द टैग के रूप में स्वीकार्य है, अन्यथा False
    """"""
    import re
    # टैग के लिए रेगुलर एक्सप्रेशन पैटर्न
    pattern = r'^[a-zA-Z0-9_]{1,50}$'
    # यदि टैग पैटर्न से मेल खाता है, तो True वापस करें
    return bool(re.match(pattern, tag))"
6306298b52e177c0ba469fdc,"def xml_children_as_dict(node):

Turn the children of node <xml> into a dict, keyed by tag name.

This is only a shallow conversation - child nodes are not recursively processed.","Turn the children of node <xml> into a dict, keyed by tag name.","def xml_children_as_dict(node):
","```python
def xml_children_as_dict(node):
    """"""
    नोड <xml> के बच्चों को एक डिक्शनरी में बदलें, जो टैग नाम द्वारा कुंजीबद्ध हो।

    यह केवल एक सतही रूपांतरण है - चाइल्ड नोड्स को पुनरावर्ती (recursively) प्रोसेस नहीं किया जाता है।
    """"""
```","```python
def xml_children_as_dict(node):

""""
Convert the children of a node <xml> into a dictionary, keyed by tag name.

This is only a superficial transformation - child nodes are not processed recursively.

""""
```","
def xml_children_as_dict(node):
""""""
    नोड <xml> के बच्चों को एक डिक्शनरी में बदलें, जो टैग नाम द्वारा कुंजीबद्ध हो।

    यह केवल एक सतही रूपांतरण है - चाइल्ड नोड्स को पुनरावर्ती (recursively) प्रोसेस नहीं किया जाता है।
""""""",Formatting,"def xml_children_as_dict(node):
    """"""
    नोड <xml> के बच्चों को एक डिक्शनरी में बदलें, जो टैग नाम द्वारा कुंजीबद्ध हो।

    यह केवल एक सतही रूपांतरण है - चाइल्ड नोड्स को पुनरावर्ती (recursively) प्रोसेस नहीं किया जाता है।
    """"""
    result = {}
    for child in node:
        tag = child.tag
        if tag in result:
            if isinstance(result[tag], list):
                result[tag].append(child.text)
            else:
                result[tag] = [result[tag], child.text]
        else:
            result[tag] = child.text
    return result"
6306299052e177c0ba469fe8,"Check whether sender_handle is the same as entity_handle. If yes, return True. Otherwise, return False.
def check_sender_and_entity_handle_match(sender_handle, entity_handle):

Ensure that sender and entity handles match.

Basically we've already verified the sender is who they say when receiving the payload. However, the sender might
be trying to set another author in the payload itself, since Diaspora has the sender in both the payload headers
AND the object. We must ensure they're the same.","Check whether sender_handle is the same as entity_handle. If yes, return True. Otherwise, return False.","def check_sender_and_entity_handle_match(sender_handle, entity_handle):
","सेंडर_हैंडल और एंटिटी_हैंडल समान हैं या नहीं, इसकी जांच करें। यदि समान हैं, तो `True` लौटाएं। अन्यथा, `False` लौटाएं।

```python
def check_sender_and_entity_handle_match(sender_handle, entity_handle):
```

सुनिश्चित करें कि सेंडर और एंटिटी हैंडल मेल खाते हैं।

मूल रूप से, हमने पहले ही यह सत्यापित कर लिया है कि जब पेलोड प्राप्त हो रहा है, तो सेंडर वही है जो वह होने का दावा करता है। हालांकि, सेंडर पेलोड में किसी अन्य लेखक को सेट करने की कोशिश कर सकता है, क्योंकि Diaspora में सेंडर की जानकारी पेलोड हेडर और ऑब्जेक्ट दोनों में होती है। हमें यह सुनिश्चित करना होगा कि ये दोनों समान हैं।","Check if sender_handle and entity_handle are the same. If the same, return `True`. Otherwise, return `False`.

```python
def check_sender_and_entity_handle_match(sender_handle, entity_handle):
```

Make sure the sender and entity handles match.

Basically, we have already verified that when receiving the payload, the sender is who it claims to be. However, the sender may try to set another author in the payload, because Diaspora contains the sender information in both the payload header and the object. We have to make sure that both of these are the same.","def check_sender_and_entity_handle_match(sender_handle, entity_handle):
""""""

सुनिश्चित करें कि सेंडर और एंटिटी हैंडल मेल खाते हैं।

मूल रूप से, हमने पहले ही यह सत्यापित कर लिया है कि जब पेलोड प्राप्त हो रहा है, तो सेंडर वही है जो वह होने का दावा करता है। हालांकि, सेंडर पेलोड में किसी अन्य लेखक को सेट करने की कोशिश कर सकता है, क्योंकि Diaspora में सेंडर की जानकारी पेलोड हेडर और ऑब्जेक्ट दोनों में होती है। हमें यह सुनिश्चित करना होगा कि ये दोनों समान हैं।
""""""",Formatting,"def check_sender_and_entity_handle_match(sender_handle, entity_handle):
    """"""
    सुनिश्चित करें कि सेंडर और एंटिटी हैंडल मेल खाते हैं।

    मूल रूप से, हमने पहले ही यह सत्यापित कर लिया है कि जब पेलोड प्राप्त हो रहा है, तो सेंडर वही है जो वह होने का दावा करता है। हालांकि, सेंडर पेलोड में किसी अन्य लेखक को सेट करने की कोशिश कर सकता है, क्योंकि Diaspora में सेंडर की जानकारी पेलोड हेडर और ऑब्जेक्ट दोनों में होती है। हमें यह सुनिश्चित करना होगा कि ये दोनों समान हैं।

    Args:
        sender_handle (str): सेंडर का हैंडल।
        entity_handle (str): एंटिटी का हैंडल।

    Returns:
        bool: True अगर सेंडर और एंटिटी हैंडल मेल खाते हैं, अन्यथा False।
    """"""
    return sender_handle == entity_handle"
630629b952e177c0ba46a043,"Returns a formatted dictionary, including information such as url and document_path.
def get_nodeinfo_well_known_document(url, document_path=None):

Generate a NodeInfo .well-known document.

See spec: http://nodeinfo.diaspora.software

:arg url: The full base url with protocol, ie https://example.com
:arg document_path: Custom NodeInfo document path if supplied (optional)
:returns: dict","Returns a formatted dictionary, including information such as url and document_path.","def get_nodeinfo_well_known_document(url, document_path=None):
","एक स्वरूपित डिक्शनरी लौटाता है, जिसमें url और document_path जैसी जानकारी शामिल होती है।  
```python
def get_nodeinfo_well_known_document(url, document_path=None):
```

NodeInfo .well-known दस्तावेज़ उत्पन्न करें।  

स्पेसिफिकेशन देखें: [http://nodeinfo.diaspora.software](http://nodeinfo.diaspora.software)  

**पैरामीटर (Arguments):**  
- **url:** पूरा बेस URL प्रोटोकॉल के साथ, जैसे `https://example.com`  
- **document_path:** कस्टम NodeInfo दस्तावेज़ पथ, यदि प्रदान किया गया हो (वैकल्पिक)  

**रिटर्न (Returns):**  
- **dict:** एक स्वरूपित डिक्शनरी","Returns a formatted dictionary, containing information such as url and document_path.
```python
def get_nodeinfo_well_known_document(url, document_path=None):
```

Generate a NodeInfo.well-known document.

See specification: [http://nodeinfo.diaspora.software](http://nodeinfo.diaspora.software)

**Arguments:**
- **url:** The full base URL with protocol, e.g. `https://example.com`
- **document_path:** Custom NodeInfo document path, if provided (optional)

**Returns:**
- **dict:** A formatted dictionary","def get_nodeinfo_well_known_document(url, document_path=None):
""""""

NodeInfo .well-known दस्तावेज़ उत्पन्न करें।  

स्पेसिफिकेशन देखें: [http://nodeinfo.diaspora.software](http://nodeinfo.diaspora.software)  

पैरामीटर (Arguments): 
- url: पूरा बेस URL प्रोटोकॉल के साथ, जैसे `https://example.com`  
- document_path: कस्टम NodeInfo दस्तावेज़ पथ, यदि प्रदान किया गया हो (वैकल्पिक)  

रिटर्न (Returns):  
- dict: एक स्वरूपित डिक्शनरी
""""""",Formatting,"import requests

def get_nodeinfo_well_known_document(url, document_path=None):
    """"""
    NodeInfo .well-known दस्तावेज़ उत्पन्न करें।  

    स्पेसिफिकेशन देखें: [http://nodeinfo.diaspora.software](http://nodeinfo.diaspora.software)  

    पैरामीटर (Arguments): 
    - url: पूरा बेस URL प्रोटोकॉल के साथ, जैसे `https://example.com`  
    - document_path: कस्टम NodeInfo दस्तावेज़ पथ, यदि प्रदान किया गया हो (वैकल्पिक)  

    रिटर्न (Returns):  
    - dict: एक स्वरूपित डिक्शनरी
    """"""
    if document_path is None:
        document_path = ""/.well-known/nodeinfo""
    
    full_url = f""{url.rstrip('/')}{document_path}""
    
    try:
        response = requests.get(full_url)
        response.raise_for_status()
        return response.json()
    except requests.exceptions.RequestException as e:
        return {""error"": str(e)}"
630629d052e177c0ba46a0a1,"def verify_relayable_signature(public_key, doc, signature):

Verify the signed XML elements to have confidence that the claimed
author did actually generate this message.","Verify the signed XML elements to have confidence that the claimed
author did actually generate this message.","def verify_relayable_signature(public_key, doc, signature):
","```python
def verify_relayable_signature(public_key, doc, signature):
    """"""
    हस्ताक्षरित XML तत्वों को सत्यापित करें ताकि यह सुनिश्चित किया जा सके 
    कि दावा किया गया लेखक ने वास्तव में यह संदेश उत्पन्न किया है।
    """"""
```","```python
def verify_relayable_signature(public_key, doc, signature):

""""
Verify signed XML elements to ensure

that the claimed author actually generated the message.

""""
```","def verify_relayable_signature(public_key, doc, signature):
""""""
    हस्ताक्षरित XML तत्वों को सत्यापित करें ताकि यह सुनिश्चित किया जा सके 
    कि दावा किया गया लेखक ने वास्तव में यह संदेश उत्पन्न किया है।
""""""",Formatting,"from cryptography.hazmat.primitives import hashes
from cryptography.hazmat.primitives.asymmetric import padding
from cryptography.hazmat.primitives.asymmetric import rsa
from cryptography.hazmat.primitives import serialization
from cryptography.hazmat.backends import default_backend

def verify_relayable_signature(public_key, doc, signature):
    """"""
    हस्ताक्षरित XML तत्वों को सत्यापित करें ताकि यह सुनिश्चित किया जा सके 
    कि दावा किया गया लेखक ने वास्तव में यह संदेश उत्पन्न किया है।
    
    :param public_key: सार्वजनिक कुंजी (PEM प्रारूप में)
    :param doc: सत्यापित करने के लिए दस्तावेज़ (बाइट्स में)
    :param signature: हस्ताक्षर (बाइट्स में)
    :return: बूलियन, यदि हस्ताक्षर सत्यापित होता है तो True, अन्यथा False
    """"""
    try:
        # सार्वजनिक कुंजी को लोड करें
        pub_key = serialization.load_pem_public_key(
            public_key,
            backend=default_backend()
        )
        
        # हस्ताक्षर को सत्यापित करें
        pub_key.verify(
            signature,
            doc,
            padding.PSS(
                mgf=padding.MGF1(hashes.SHA256()),
                salt_length=padding.PSS.MAX_LENGTH
            ),
            hashes.SHA256()
        )
        return True
    except Exception as e:
        # यदि सत्यापन विफल होता है, तो False लौटाएं
        return False"
630629e052e177c0ba46a0c4,"The webfinger is obtained by reading the document in JSON format, the value of hcard_url in the webfinger is the value of href in links in the document.
def parse_diaspora_webfinger(document: str) -> Dict:

Parse Diaspora webfinger which is either in JSON format (new) or XRD (old).

https://diaspora.github.io/diaspora_federation/discovery/webfinger.html","The webfinger is obtained by reading the document in JSON format, the value of hcard_url in the webfinger is the value of href in links in the document.","def parse_diaspora_webfinger(document: str) -> Dict:
","वेबफिंगर को JSON प्रारूप में दस्तावेज़ को पढ़कर प्राप्त किया जाता है, वेबफिंगर में `hcard_url` का मान दस्तावेज़ में लिंक के `href` का मान होता है।  
```python
def parse_diaspora_webfinger(document: str) -> Dict:
```

डायस्पोरा वेबफिंगर को पार्स करें, जो या तो JSON प्रारूप (नया) में होता है या XRD (पुराना) में।  

[डायस्पोरा वेबफिंगर के बारे में अधिक जानकारी के लिए यहां क्लिक करें।](https://diaspora.github.io/diaspora_federation/discovery/webfinger.html)","Webfinger is obtained by reading the document in JSON format, the value of `hcard_url` in Webfinger is the value of `href` of the link in the document.

```python
def parse_diaspora_webfinger(document: str) -> Dict:
```

Parse the Diaspora Webfinger, which is either in JSON format (new) or in XRD (old).

[Click here for more information about Diaspora Webfinger.](https://diaspora.github.io/diaspora_federation/discovery/webfinger.html)","def parse_diaspora_webfinger(document: str) -> Dict:
""""""
डायस्पोरा वेबफिंगर को पार्स करें, जो या तो JSON प्रारूप (नया) में होता है या XRD (पुराना) में।  

[डायस्पोरा वेबफिंगर के बारे में अधिक जानकारी के लिए यहां क्लिक करें।](https://diaspora.github.io/diaspora_federation/discovery/webfinger.html)
""""""",Formatting,"import json
from xml.etree import ElementTree as ET
from typing import Dict

def parse_diaspora_webfinger(document: str) -> Dict:
    """"""
    डायस्पोरा वेबफिंगर को पार्स करें, जो या तो JSON प्रारूप (नया) में होता है या XRD (पुराना) में।  

    [डायस्पोरा वेबफिंगर के बारे में अधिक जानकारी के लिए यहां क्लिक करें।](https://diaspora.github.io/diaspora_federation/discovery/webfinger.html)
    """"""
    try:
        # Try to parse as JSON (new format)
        data = json.loads(document)
        return data
    except json.JSONDecodeError:
        # If JSON parsing fails, try to parse as XML (XRD format)
        try:
            root = ET.fromstring(document)
            result = {}
            for link in root.findall('{http://docs.oasis-open.org/ns/xri/xrd-1.0}Link'):
                rel = link.get('rel')
                href = link.get('href')
                if rel and href:
                    result[rel] = href
            return result
        except ET.ParseError:
            # If both JSON and XML parsing fail, return an empty dict
            return {}"
