id,prompt,summary,code,translation,correction,generated_code,correction_tag
6367676a1a6d9265ec0181bf,"/** 
 * Turn the given Object into a String with single quotes if it is a String; keeping the Object as-is else.
 * @param obj the input Object (e.g. ""myString"")
 * @return the quoted String (e.g. ""'myString'""),or the input object as-is if not a String
 */

public static Object quoteIfString(Object obj){
  return (obj instanceof String ? quote((String)obj) : obj);
}
",Check whether an obj variable is of the String type.,"public static Object quoteIfString(Object obj){
  return (obj instanceof String ? quote((String)obj) : obj);
}
","/** 
 * Convierte el objeto dado en una cadena con comillas simples si es una cadena; manteniendo el objeto tal como está en caso contrario.
 * @param obj el objeto de entrada (por ejemplo, ""miCadena"")
 * @return la cadena entre comillas (por ejemplo, ""'miCadena'""), o el objeto de entrada tal como está si no es una cadena
 */

public static Object quoteIfString(Object obj){
  return (obj instanceof String ? quote((String)obj) : obj);
}","/** 
 * Convierte el objeto dado en una cadena con comillas simples si es una cadena; manteniendo el objeto tal como está en caso contrario.
 * @param obj el objeto de entrada (por ejemplo, ""miCadena"")
 * @return la cadena entre comillas (por ejemplo, ""'miCadena'""), o el objeto de entrada tal como está si no es una cadena
 */

public static Object quoteIfString(Object obj)","public class QuoteConverter {

    /** 
     * Convierte el objeto dado en una cadena con comillas simples si es una cadena; manteniendo el objeto tal como está en caso contrario.
     * @param obj el objeto de entrada (por ejemplo, ""miCadena"")
     * @return la cadena entre comillas (por ejemplo, ""'miCadena'""), o el objeto de entrada tal como está si no es una cadena
     */
    public static Object quoteIfString(Object obj) {
        if (obj instanceof String) {
            return ""'"" + obj + ""'"";
        }
        return obj;
    }

    public static void main(String[] args) {
        System.out.println(quoteIfString(""miCadena"")); // Output: 'miCadena'
        System.out.println(quoteIfString(123));        // Output: 123
        System.out.println(quoteIfString(null));       // Output: null
    }
}",['']
636767501a6d9265ec017e86,"/** 
 * {@inheritDoc}
 */

@Override public ListNode<E> previousNode(){
  checkForComodification();
  if (!hasPrevious()) {
    throw new NoSuchElementException();
  }
  last=next=next.prev;
  nextIndex--;
  return last;
}
",Returns the previous ListNode.,"@Override public ListNode<E> previousNode(){
  checkForComodification();
  if (!hasPrevious()) {
    throw new NoSuchElementException();
  }
  last=next=next.prev;
  nextIndex--;
  return last;
}
","/** 
 * {@inheritDoc}
 */

@Override public ListNode<E> nodoAnterior(){
  verificarModificacion();
  if (!tieneAnterior()) {
    throw new NoSuchElementException();
  }
  ultimo = siguiente = siguiente.prev;
  indiceSiguiente--;
  return ultimo;
}","/** 
 * {@inheritDoc}
 */

@Override public ListNode<E> nodoAnterior()","import java.util.NoSuchElementException;

class ListNode<E> {
    E data;
    ListNode<E> next;

    public ListNode(E data) {
        this.data = data;
        this.next = null;
    }

    /**
     * {@inheritDoc}
     */
    @Override
    public ListNode<E> nodoAnterior() {
        if (this.next == null) {
            throw new NoSuchElementException(""No previous node exists."");
        }
        return this.next; // Assuming this method is meant to return the previous node
    }
}",['']
636766f21a6d9265ec017667,"/** 
 * Reads a signed short value in this  {@link ClassReader}. <i>This method is intended for  {@link Attribute} sub classes, and is normally not needed by class generators or adapters.</i>
 * @param offset the start offset of the value to be read in this {@link ClassReader}.
 * @return the read value.
 */

public short readShort(final int offset){
  byte[] classBuffer=classFileBuffer;
  return (short)(((classBuffer[offset] & 0xFF) << 8) | (classBuffer[offset + 1] & 0xFF));
}
",Read a short value from classFileBuffer,"public short readShort(final int offset){
  byte[] classBuffer=classFileBuffer;
  return (short)(((classBuffer[offset] & 0xFF) << 8) | (classBuffer[offset + 1] & 0xFF));
}
","/** 
 * Lee un valor corto con signo en este {@link ClassReader}. <i>Este método está destinado a subclases de {@link Attribute},y normalmente no es necesario para generadores de clases o adaptadores.</i>
 * @param offset el desplazamiento inicial del valor a leer en este {@link ClassReader}.
 * @return el valor leído.
 */

public short readShort(final int offset){
  byte[] classBuffer=classFileBuffer;
  return (short)(((classBuffer[offset] & 0xFF) << 8) | (classBuffer[offset + 1] & 0xFF));
}","/** 
 * Lee un valor corto con signo en este {@link ClassReader}. <i>Este método está destinado a subclases de {@link Attribute},y normalmente no es necesario para generadores de clases o adaptadores.</i>
 * @param offset el desplazamiento inicial del valor a leer en este {@link ClassReader}.
 * @return el valor leído.
 */

public short readShort(final int offset)","import java.io.IOException;

public class ClassReader {
    private final byte[] data;

    public ClassReader(byte[] data) {
        this.data = data;
    }

    /**
     * Lee un valor corto con signo en este {@link ClassReader}. <i>Este método está destinado a subclases de {@link Attribute},y normalmente no es necesario para generadores de clases o adaptadores.</i>
     * @param offset el desplazamiento inicial del valor a leer en este {@link ClassReader}.
     * @return el valor leído.
     */
    public short readShort(final int offset) {
        if (offset < 0 || offset + 2 > data.length) {
            throw new IndexOutOfBoundsException(""Offset is out of bounds"");
        }
        return (short) ((data[offset] << 8) | (data[offset + 1] & 0xFF));
    }
}",['']
636767031a6d9265ec0178ef,"/** 
 * Returns a copy of the given array of size 1 greater than the argument. The last value of the array is left to the default value.
 * @param array The array to copy, must not be <code>null</code>.
 * @param newArrayComponentType If <code>array</code> is <code>null</code>, create asize 1 array of this type.
 * @return A new copy of the array of size 1 greater than the input.
 */

private static Object copyArrayGrow1(final Object array,final Class<?> newArrayComponentType){
  if (array != null) {
    int arrayLength=Array.getLength(array);
    Object newArray=Array.newInstance(array.getClass().getComponentType(),arrayLength + 1);
    System.arraycopy(array,0,newArray,0,arrayLength);
    return newArray;
  }
  return Array.newInstance(newArrayComponentType,1);
}
",Copy the given array and add a default value at the end.,"private static Object copyArrayGrow1(final Object array,final Class<?> newArrayComponentType){
  if (array != null) {
    int arrayLength=Array.getLength(array);
    Object newArray=Array.newInstance(array.getClass().getComponentType(),arrayLength + 1);
    System.arraycopy(array,0,newArray,0,arrayLength);
    return newArray;
  }
  return Array.newInstance(newArrayComponentType,1);
}
","/** 
 * Devuelve una copia del array dado de tamaño 1 mayor que el argumento. El último valor del array se deja con el valor por defecto.
 * @param array El array a copiar, no debe ser <code>null</code>.
 * @param newArrayComponentType Si <code>array</code> es <code>null</code>, crea un array de tamaño 1 de este tipo.
 * @return Una nueva copia del array de tamaño 1 mayor que la entrada.
 */

private static Object copyArrayGrow1(final Object array, final Class<?> newArrayComponentType) {
  if (array != null) {
    int arrayLength = Array.getLength(array);
    Object newArray = Array.newInstance(array.getClass().getComponentType(), arrayLength + 1);
    System.arraycopy(array, 0, newArray, 0, arrayLength);
    return newArray;
  }
  return Array.newInstance(newArrayComponentType, 1);
}","/** 
 * Devuelve una copia del array dado de tamaño 1 mayor que el argumento. El último valor del array se deja con el valor por defecto.
 * @param array El array a copiar, no debe ser <code>null</code>.
 * @param newArrayComponentType Si <code>array</code> es <code>null</code>, crea un array de tamaño 1 de este tipo.
 * @return Una nueva copia del array de tamaño 1 mayor que la entrada.
 */

private static Object copyArrayGrow1(final Object array, final Class<?> newArrayComponentType)","import java.lang.reflect.Array;

public class ArrayUtils {

    /** 
     * Devuelve una copia del array dado de tamaño 1 mayor que el argumento. El último valor del array se deja con el valor por defecto.
     * @param array El array a copiar, no debe ser <code>null</code>.
     * @param newArrayComponentType Si <code>array</code> es <code>null</code>, crea un array de tamaño 1 de este tipo.
     * @return Una nueva copia del array de tamaño 1 mayor que la entrada.
     */
    private static Object copyArrayGrow1(final Object array, final Class<?> newArrayComponentType) {
        if (array == null) {
            return Array.newInstance(newArrayComponentType, 1);
        }
        
        int length = Array.getLength(array);
        Object newArray = Array.newInstance(array.getClass().getComponentType(), length + 1);
        
        for (int i = 0; i < length; i++) {
            Array.set(newArray, i, Array.get(array, i));
        }
        
        return newArray;
    }

    public static void main(String[] args) {
        // Example usage
        Integer[] originalArray = {1, 2, 3};
        Object newArray = copyArrayGrow1(originalArray, Integer.class);
        
        // Print the new array
        for (int i = 0; i < Array.getLength(newArray); i++) {
            System.out.println(Array.get(newArray, i));
        }
    }
}",['']
636767431a6d9265ec017c8d,"/** 
 * Computes floor($\log_2 (n)$) $+ 1$
 */

private int computeBinaryLog(int n){
  assert n >= 0;
  int result=0;
  while (n > 0) {
    n>>=1;
    ++result;
  }
  return result;
}
",Calculate the floor of the logarithmic value of the given value in base 2.,"private int computeBinaryLog(int n){
  assert n >= 0;
  int result=0;
  while (n > 0) {
    n>>=1;
    ++result;
  }
  return result;
}
","/** 
 * Calcula el piso($\log_2 (n)$) $+ 1$
 */

private int computeBinaryLog(int n){
  assert n >= 0;
  int result=0;
  while (n > 0) {
    n>>=1;
    ++result;
  }
  return result;
}","/** 
 * Calcula el piso($\log_2 (n)$) $+ 1$
 */","public class LogCalculator {
    /**
     * Calcula el piso($\log_2 (n)$) $+ 1$
     * 
     * @param n el número del cual se calculará el logaritmo
     * @return el resultado de floor(log2(n)) + 1
     */
    public static int calculateLogPlusOne(int n) {
        if (n <= 0) {
            throw new IllegalArgumentException(""El número debe ser mayor que 0"");
        }
        return (int) (Math.floor(Math.log(n) / Math.log(2))) + 1;
    }

    public static void main(String[] args) {
        int n = 8; // Ejemplo de uso
        int result = calculateLogPlusOne(n);
        System.out.println(""El resultado de floor(log2("" + n + "")) + 1 es: "" + result);
    }
}",['']
636767611a6d9265ec018116,"/** 
 * Efficient way to compute the intersection between two sets
 * @param set1 set $1$
 * @param set2 set $2$
 * @return intersection of set $1$ and $2$
 */

private Set<V> intersection(Set<V> set1,Set<V> set2){
  Set<V> a;
  Set<V> b;
  if (set1.size() <= set2.size()) {
    a=set1;
    b=set2;
  }
 else {
    a=set2;
    b=set1;
  }
  return a.stream().filter(b::contains).collect(Collectors.toSet());
}
",Return the intersection between two sets.,"private Set<V> intersection(Set<V> set1,Set<V> set2){
  Set<V> a;
  Set<V> b;
  if (set1.size() <= set2.size()) {
    a=set1;
    b=set2;
  }
 else {
    a=set2;
    b=set1;
  }
  return a.stream().filter(b::contains).collect(Collectors.toSet());
}
","/** 
 * Método eficiente para calcular la intersección entre dos conjuntos
 * @param set1 conjunto $1$
 * @param set2 conjunto $2$
 * @return intersección del conjunto $1$ y $2$
 */

private Set<V> interseccion(Set<V> set1, Set<V> set2) {
  Set<V> a;
  Set<V> b;
  if (set1.size() <= set2.size()) {
    a = set1;
    b = set2;
  } else {
    a = set2;
    b = set1;
  }
  return a.stream().filter(b::contains).collect(Collectors.toSet());
}","/** 
 * Método eficiente para calcular la intersección entre dos conjuntos
 * @param set1 conjunto $1$
 * @param set2 conjunto $2$
 * @return intersección del conjunto $1$ y $2$
 */

private Set<V> interseccion(Set<V> set1, Set<V> set2)","import java.util.HashSet;
import java.util.Set;

public class SetIntersection {

    /** 
     * Método eficiente para calcular la intersección entre dos conjuntos
     * @param set1 conjunto $1$
     * @param set2 conjunto $2$
     * @return intersección del conjunto $1$ y $2$
     */
    private Set<V> interseccion(Set<V> set1, Set<V> set2) {
        Set<V> intersection = new HashSet<>(set1);
        intersection.retainAll(set2);
        return intersection;
    }
}",['']
636766f71a6d9265ec017730,"/** 
 * Converts the given Collection into an array of Strings. The returned array does not contain <code>null</code> entries. Note that  {@link Arrays#sort(Object[])} will throw an {@link NullPointerException} if an array element is <code>null</code>.
 * @param collection The collection to convert
 * @return A new array of Strings.
 */

static String[] toNoNullStringArray(Collection<?> collection){
  if (collection == null) {
    return ArrayUtils.EMPTY_STRING_ARRAY;
  }
  return toNoNullStringArray(collection.toArray());
}
","If collection is null, convert collection to EMPTY_STRING_ARRAY. Otherwise, convert collection to an array of strings and return the array. ???","static String[] toNoNullStringArray(Collection<?> collection){
  if (collection == null) {
    return ArrayUtils.EMPTY_STRING_ARRAY;
  }
  return toNoNullStringArray(collection.toArray());
}
","/** 
 * Convierte la colección dada en un array de Strings. El array devuelto no contiene entradas <code>null</code>. Tenga en cuenta que {@link Arrays#sort(Object[])} lanzará una {@link NullPointerException} si un elemento del array es <code>null</code>.
 * @param collection La colección a convertir
 * @return Un nuevo array de Strings.
 */

static String[] toNoNullStringArray(Collection<?> collection){
  if (collection == null) {
    return ArrayUtils.EMPTY_STRING_ARRAY;
  }
  return toNoNullStringArray(collection.toArray());
}","/** 
 * Convierte la colección dada en un arreglo de Strings. El arreglo devuelto no contiene entradas <code>null</code>. Tenga en cuenta que {@link Arrays#sort(Object[])} lanzará una {@link NullPointerException} si un elemento del arreglo es <code>null</code>.
 * @param collection La colección a convertir
 * @return Un nuevo arreglo de Strings.
 */

static String[] toNoNullStringArray(Collection<?> collection)","import java.util.Collection;
import java.util.stream.Collectors;

public class CollectionConverter {
    
    /** 
     * Convierte la colección dada en un arreglo de Strings. El arreglo devuelto no contiene entradas <code>null</code>. Tenga en cuenta que {@link Arrays#sort(Object[])} lanzará una {@link NullPointerException} si un elemento del arreglo es <code>null</code>.
     * @param collection La colección a convertir
     * @return Un nuevo arreglo de Strings.
     */
    static String[] toNoNullStringArray(Collection<?> collection) {
        if (collection == null) {
            return new String[0];
        }
        return collection.stream()
                         .filter(item -> item != null)
                         .map(Object::toString)
                         .toArray(String[]::new);
    }
}",['FixTranslation']
636767081a6d9265ec0179a2,"/** 
 * <p>Utility method for  {@link #createNumber(String)}.</p> <p>Returns <code>true</code> if s is <code>null</code>.</p>
 * @param s the String to check
 * @return if it is all zeros or <code>null</code>
 */

private static boolean isAllZeros(String s){
  if (s == null) {
    return true;
  }
  for (int i=s.length() - 1; i >= 0; i--) {
    if (s.charAt(i) != '0') {
      return false;
    }
  }
  return s.length() > 0;
}
",Check whether a character string is all consist of zero.,"private static boolean isAllZeros(String s){
  if (s == null) {
    return true;
  }
  for (int i=s.length() - 1; i >= 0; i--) {
    if (s.charAt(i) != '0') {
      return false;
    }
  }
  return s.length() > 0;
}
","/** 
 * <p>Método de utilidad para {@link #createNumber(String)}.</p> <p>Devuelve <code>true</code> si s es <code>null</code>.</p>
 * @param s la cadena a verificar
 * @return si son todos ceros o <code>null</code>
 */

private static boolean isAllZeros(String s){
  if (s == null) {
    return true;
  }
  for (int i=s.length() - 1; i >= 0; i--) {
    if (s.charAt(i) != '0') {
      return false;
    }
  }
  return s.length() > 0;
}","/** 
 * <p>Método de utilidad para {@link #createNumber(String)}.</p> <p>Devuelve <code>true</code> si ""s"" es <code>null</code>.</p>
 * @param s la cadena a verificar
 * @return si son todos ceros o <code>null</code>
 */

private static boolean isAllZeros(String s)","public class Utility {

    /** 
     * <p>Método de utilidad para {@link #createNumber(String)}.</p> 
     * <p>Devuelve <code>true</code> si ""s"" es <code>null</code>.</p>
     * @param s la cadena a verificar
     * @return si son todos ceros o <code>null</code>
     */
    private static boolean isAllZeros(String s) {
        if (s == null) {
            return true;
        }
        return s.chars().allMatch(c -> c == '0');
    }

    public static void main(String[] args) {
        // Test cases
        System.out.println(isAllZeros(null)); // true
        System.out.println(isAllZeros(""0000"")); // true
        System.out.println(isAllZeros(""0001"")); // false
        System.out.println(isAllZeros("""")); // false
    }
}",['AddQuotesForEnglishWordsInText']
636766821a6d9265ec0174b3,"/** 
 * Invoke the  {@link BroadcastFilter}
 * @param msg
 * @return
 */

protected Object filter(Object msg){
  BroadcastAction a=bc.filter(msg);
  if (a.action() == BroadcastAction.ACTION.ABORT || msg == null)   return null;
 else   return a.message();
}
","Filter and return null for the null and abort message in BroadcastAction, return the action message otherwise. ","protected Object filter(Object msg){
  BroadcastAction a=bc.filter(msg);
  if (a.action() == BroadcastAction.ACTION.ABORT || msg == null)   return null;
 else   return a.message();
}
","/** 
 * Invoca el {@link BroadcastFilter}
 * @param msg
 * @return
 */

protected Object filter(Object msg){
  BroadcastAction a = bc.filter(msg);
  if (a.action() == BroadcastAction.ACTION.ABORT || msg == null) return null;
  else return a.message();
}","/** 
 * Invoca el {@link BroadcastFilter}
 * @param msg
 * @return
 */

protected Object filter(Object msg)","import java.util.ArrayList;
import java.util.List;

public class BroadcastFilterExample {

    /**
     * Invoca el {@link BroadcastFilter}
     * @param msg
     * @return
     */
    protected Object filter(Object msg) {
        // Example implementation of a BroadcastFilter
        List<Object> filteredMessages = new ArrayList<>();
        
        // Simulate filtering logic
        if (msg instanceof String) {
            String message = (String) msg;
            if (!message.isEmpty()) {
                filteredMessages.add(message);
            }
        }
        
        return filteredMessages.isEmpty() ? null : filteredMessages;
    }

    public static void main(String[] args) {
        BroadcastFilterExample example = new BroadcastFilterExample();
        Object result = example.filter(""Hello, World!"");
        System.out.println(result);
    }
}",['']
636767e01a6d9265ec018764,"/** 
 * Convert process properties to source data
 */

private JsonObject convertProperties(List<KeyStringValuePair> properties){
  final JsonObject result=new JsonObject();
  for (  KeyStringValuePair kv : properties) {
    result.addProperty(kv.getKey(),kv.getValue());
  }
  return result;
}
",Convert process properties to the JsonObject.,"private JsonObject convertProperties(List<KeyStringValuePair> properties){
  final JsonObject result=new JsonObject();
  for (  KeyStringValuePair kv : properties) {
    result.addProperty(kv.getKey(),kv.getValue());
  }
  return result;
}
","/** 
 * Convertir propiedades del proceso a datos de origen
 */

private JsonObject convertirPropiedades(List<KeyStringValuePair> propiedades){
  final JsonObject resultado = new JsonObject();
  for (KeyStringValuePair kv : propiedades) {
    resultado.addProperty(kv.getKey(), kv.getValue());
  }
  return resultado;
}","/** 
 * Convertir propiedades del proceso a datos de origen
 */

private JsonObject convertProperties(List<KeyStringValuePair> properties)","import com.google.gson.JsonObject;
import java.util.List;

class KeyStringValuePair {
    private String key;
    private String value;

    public KeyStringValuePair(String key, String value) {
        this.key = key;
        this.value = value;
    }

    public String getKey() {
        return key;
    }

    public String getValue() {
        return value;
    }
}

public class PropertyConverter {

    /** 
     * Convertir propiedades del proceso a datos de origen
     */
    private JsonObject convertProperties(List<KeyStringValuePair> properties) {
        JsonObject jsonObject = new JsonObject();
        for (KeyStringValuePair pair : properties) {
            jsonObject.addProperty(pair.getKey(), pair.getValue());
        }
        return jsonObject;
    }
}",['FixTranslation']
6367677e1a6d9265ec018314,"/** 
 * Removes any inactive nodes from the Category tree.
 */

protected int removeUnusedNodes(){
  int count=0;
  CategoryNode root=_categoryModel.getRootCategoryNode();
  Enumeration enumeration=root.depthFirstEnumeration();
  while (enumeration.hasMoreElements()) {
    CategoryNode node=(CategoryNode)enumeration.nextElement();
    if (node.isLeaf() && node.getNumberOfContainedRecords() == 0 && node.getParent() != null) {
      _categoryModel.removeNodeFromParent(node);
      count++;
    }
  }
  return count;
}
",Remove any inactive nodes from the Category tree and return the number of removed nodes.,"protected int removeUnusedNodes(){
  int count=0;
  CategoryNode root=_categoryModel.getRootCategoryNode();
  Enumeration enumeration=root.depthFirstEnumeration();
  while (enumeration.hasMoreElements()) {
    CategoryNode node=(CategoryNode)enumeration.nextElement();
    if (node.isLeaf() && node.getNumberOfContainedRecords() == 0 && node.getParent() != null) {
      _categoryModel.removeNodeFromParent(node);
      count++;
    }
  }
  return count;
}
","/** 
 * Elimina cualquier nodo inactivo del árbol de categorías.
 */

protected int eliminarNodosNoUtilizados(){
  int contador=0;
  CategoryNode raiz=_categoryModel.getRootCategoryNode();
  Enumeration enumeracion=raiz.depthFirstEnumeration();
  while (enumeracion.hasMoreElements()) {
    CategoryNode nodo=(CategoryNode)enumeracion.nextElement();
    if (nodo.isLeaf() && nodo.getNumberOfContainedRecords() == 0 && nodo.getParent() != null) {
      _categoryModel.removeNodeFromParent(nodo);
      contador++;
    }
  }
  return contador;
}","/** 
 * Elimina cualquier nodo inactivo del árbol con elementos de tipo ""Category"".
 */

protected int removeUnusedNodes()","import java.util.Iterator;
import java.util.LinkedList;

class Category {
    private String name;
    private boolean active;
    private LinkedList<Category> children;

    public Category(String name, boolean active) {
        this.name = name;
        this.active = active;
        this.children = new LinkedList<>();
    }

    public boolean isActive() {
        return active;
    }

    public void addChild(Category child) {
        children.add(child);
    }

    public LinkedList<Category> getChildren() {
        return children;
    }
}

public class CategoryTree {
    private Category root;

    public CategoryTree(Category root) {
        this.root = root;
    }

    /** 
     * Elimina cualquier nodo inactivo del árbol con elementos de tipo ""Category"".
     */
    protected int removeUnusedNodes() {
        return removeInactiveNodes(root);
    }

    private int removeInactiveNodes(Category node) {
        if (node == null) {
            return 0;
        }

        Iterator<Category> iterator = node.getChildren().iterator();
        int removedCount = 0;

        while (iterator.hasNext()) {
            Category child = iterator.next();
            removedCount += removeInactiveNodes(child);

            if (!child.isActive()) {
                iterator.remove();
                removedCount++;
            }
        }

        return removedCount;
    }

    public static void main(String[] args) {
        Category root = new Category(""Root"", true);
        Category child1 = new Category(""Child1"", false);
        Category child2 = new Category(""Child2"", true);
        Category grandChild1 = new Category(""GrandChild1"", false);
        Category grandChild2 = new Category(""GrandChild2"", true);

        root.addChild(child1);
        root.addChild(child2);
        child2.addChild(grandChild1);
        child2.addChild(grandChild2);

        CategoryTree tree = new CategoryTree(root);
        int removedNodes = tree.removeUnusedNodes();
        System.out.println(""Removed nodes: "" + removedNodes);
    }
}",['FixTranslation']
636766ff1a6d9265ec017853,"/** 
 * Returns the label corresponding to the given bytecode offset. The default implementation of this method creates a label for the given offset if it has not been already created.
 * @param bytecodeOffset a bytecode offset in a method.
 * @param labels the already created labels, indexed by their offset. If a label already existsfor bytecodeOffset this method must not create a new one. Otherwise it must store the new label in this array.
 * @return a non null Label, which must be equal to labels[bytecodeOffset].
 */

protected Label readLabel(final int bytecodeOffset,final Label[] labels){
  if (labels[bytecodeOffset] == null) {
    labels[bytecodeOffset]=new Label();
  }
  return labels[bytecodeOffset];
}
","Return the label by the given bytecode offset if it has been created. Otherwise, creat a new label and return it.","protected Label readLabel(final int bytecodeOffset,final Label[] labels){
  if (labels[bytecodeOffset] == null) {
    labels[bytecodeOffset]=new Label();
  }
  return labels[bytecodeOffset];
}
","/** 
 * Devuelve la etiqueta correspondiente al desplazamiento de bytecode dado. La implementación predeterminada de este método crea una etiqueta para el desplazamiento dado si aún no se ha creado.
 * @param bytecodeOffset un desplazamiento de bytecode en un método.
 * @param labels las etiquetas ya creadas, indexadas por su desplazamiento. Si ya existe una etiqueta para bytecodeOffset, este método no debe crear una nueva. De lo contrario, debe almacenar la nueva etiqueta en este arreglo.
 * @return una etiqueta no nula, que debe ser igual a labels[bytecodeOffset].
 */

protected Label readLabel(final int bytecodeOffset, final Label[] labels) {
  if (labels[bytecodeOffset] == null) {
    labels[bytecodeOffset] = new Label();
  }
  return labels[bytecodeOffset];
}","/** 
 * Devuelve la etiqueta correspondiente al ""offset"" del bytecode dado. La implementación predeterminada de este método crea una etiqueta para el desplazamiento dado si aún no se ha creado.
 * @param bytecodeOffset un ""offset"" de bytecode en un método.
 * @param labels las etiquetas ya creadas, indexadas por su ""offset"". Si ya existe una etiqueta para bytecodeOffset, este método no debe crear una nueva. De lo contrario, debe almacenar la nueva etiqueta en este arreglo.
 * @return una etiqueta no nula, que debe ser igual a labels[bytecodeOffset].
 */

protected Label readLabel(final int bytecodeOffset, final Label[] labels)","import org.objectweb.asm.Label;

public class BytecodeLabelManager {

    /**
     * Devuelve la etiqueta correspondiente al ""offset"" del bytecode dado. La implementación predeterminada de este método crea una etiqueta para el desplazamiento dado si aún no se ha creado.
     * @param bytecodeOffset un ""offset"" de bytecode en un método.
     * @param labels las etiquetas ya creadas, indexadas por su ""offset"". Si ya existe una etiqueta para bytecodeOffset, este método no debe crear una nueva. De lo contrario, debe almacenar la nueva etiqueta en este arreglo.
     * @return una etiqueta no nula, que debe ser igual a labels[bytecodeOffset].
     */
    protected Label readLabel(final int bytecodeOffset, final Label[] labels) {
        if (labels[bytecodeOffset] == null) {
            labels[bytecodeOffset] = new Label();
        }
        return labels[bytecodeOffset];
    }
}",['FixTranslation']
6367677d1a6d9265ec0182fd,"/** 
 * If <code>value</code> is ""true"", then <code>true</code> is returned. If <code>value</code> is ""false"", then <code>true</code> is returned. Otherwise, <code>default</code> is returned. <p>Case of value is unimportant.  
 */

public static boolean toBoolean(String value,boolean dEfault){
  if (value == null)   return dEfault;
  String trimmedVal=value.trim();
  if (""true"".equalsIgnoreCase(trimmedVal))   return true;
  if (""false"".equalsIgnoreCase(trimmedVal))   return false;
  return dEfault;
}
","Check whether a string is true or false after ignore cases and trim the whitespaces at both ends. If so, its boolean value is returned. Otherwise, dEfault is returned.","public static boolean toBoolean(String value,boolean dEfault){
  if (value == null)   return dEfault;
  String trimmedVal=value.trim();
  if (""true"".equalsIgnoreCase(trimmedVal))   return true;
  if (""false"".equalsIgnoreCase(trimmedVal))   return false;
  return dEfault;
}
","/** 
 * Si <code>value</code> es ""true"", se devuelve <code>true</code>. Si <code>value</code> es ""false"", se devuelve <code>false</code>. De lo contrario, se devuelve <code>default</code>. <p>El caso de <code>value</code> no es importante.  
 */

public static boolean toBoolean(String value, boolean dEfault){
  if (value == null)   return dEfault;
  String trimmedVal = value.trim();
  if (""true"".equalsIgnoreCase(trimmedVal))   return true;
  if (""false"".equalsIgnoreCase(trimmedVal))   return false;
  return dEfault;
}","/** 
 * Si <code>value</code> es ""true"", se devuelve <code>true</code>. Si <code>value</code> es ""false"", se devuelve <code>false</code>. De lo contrario, se devuelve <code>default</code>. <p>El caso de <code>value</code> no es importante.  
 */

public static boolean toBoolean(String value, boolean dEfault)","public class BooleanConverter {

    /** 
     * Si <code>value</code> es ""true"", se devuelve <code>true</code>. Si <code>value</code> es ""false"", se devuelve <code>false</code>. De lo contrario, se devuelve <code>default</code>. <p>El caso de <code>value</code> no es importante.  
     */
    public static boolean toBoolean(String value, boolean dEfault) {
        if (value == null) {
            return dEfault;
        }
        switch (value.toLowerCase()) {
            case ""true"":
                return true;
            case ""false"":
                return false;
            default:
                return dEfault;
        }
    }

    public static void main(String[] args) {
        System.out.println(toBoolean(""true"", false));  // true
        System.out.println(toBoolean(""false"", true));  // false
        System.out.println(toBoolean(""other"", true));  // true
        System.out.println(toBoolean(""other"", false)); // false
        System.out.println(toBoolean(null, true));      // true
    }
}",['']
6367676a1a6d9265ec0181cd,"/** 
 * Trim leading whitespace from the given String.
 * @param str the String to check
 * @return the trimmed String
 * @see java.lang.Character#isWhitespace
 */

public static String trimLeadingWhitespace(String str){
  if (!hasLength(str)) {
    return str;
  }
  StringBuilder sb=new StringBuilder(str);
  while (sb.length() > 0 && Character.isWhitespace(sb.charAt(0))) {
    sb.deleteCharAt(0);
  }
  return sb.toString();
}
",Trim the leading whitespaces in a string.,"public static String trimLeadingWhitespace(String str){
  if (!hasLength(str)) {
    return str;
  }
  StringBuilder sb=new StringBuilder(str);
  while (sb.length() > 0 && Character.isWhitespace(sb.charAt(0))) {
    sb.deleteCharAt(0);
  }
  return sb.toString();
}
","/** 
 * Elimina los espacios en blanco al inicio de la cadena dada.
 * @param str la cadena a verificar
 * @return la cadena sin espacios en blanco al inicio
 * @see java.lang.Character#isWhitespace
 */

public static String trimLeadingWhitespace(String str){
  if (!hasLength(str)) {
    return str;
  }
  StringBuilder sb=new StringBuilder(str);
  while (sb.length() > 0 && Character.isWhitespace(sb.charAt(0))) {
    sb.deleteCharAt(0);
  }
  return sb.toString();
}","/** 
 * Elimina los espacios en blanco al inicio de la cadena dada.
 * @param str la cadena a verificar
 * @return la cadena sin espacios en blanco al inicio
 * @see java.lang.Character#isWhitespace
 */

public static String trimLeadingWhitespace(String str)","public class StringUtil {
    
    /** 
     * Elimina los espacios en blanco al inicio de la cadena dada.
     * @param str la cadena a verificar
     * @return la cadena sin espacios en blanco al inicio
     * @see java.lang.Character#isWhitespace
     */
    public static String trimLeadingWhitespace(String str) {
        if (str == null) {
            return null;
        }
        
        int startIndex = 0;
        while (startIndex < str.length() && Character.isWhitespace(str.charAt(startIndex))) {
            startIndex++;
        }
        
        return str.substring(startIndex);
    }

    public static void main(String[] args) {
        String testString = ""   Hello, World!"";
        String trimmedString = trimLeadingWhitespace(testString);
        System.out.println(""'"" + trimmedString + ""'""); // Output: 'Hello, World!'
    }
}",['']
