filename,error_ids,error_messages,count
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_28__insert_into_database.py,E501 ; W293 ; W293 ; W293 ; E501 ; W293 ; W293 ; W292,line too long (112 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (82 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,8
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_28__search_database.py,E501 ; E501 ; W293 ; F841 ; W292,line too long (88 > 79 characters) ; line too long (104 > 79 characters) ; blank line contains whitespace ; local variable 'e' is assigned to but never used ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_29__mean.py,E501 ; W293 ; W293 ; W293 ; W292,line too long (102 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_29__median.py,E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,line too long (86 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,7
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_29__mode.py,W293 ; W293 ; W293 ; W293 ; W293 ; E501 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (81 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,9
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_2___convert_type.py,E501 ; E501 ; W292,line too long (82 > 79 characters) ; line too long (111 > 79 characters) ; no newline at end of file,3
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_2__add_argument.py,E501 ; E501 ; E501 ; W293 ; W292,line too long (85 > 79 characters) ; line too long (89 > 79 characters) ; line too long (100 > 79 characters) ; blank line contains whitespace ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_2__get_argument.py,E501 ; W292,line too long (84 > 79 characters) ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_2__parse_arguments.py,E501 ; E501 ; E501 ; E501 ; E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; E501 ; E501 ; E501 ; W293 ; W293 ; W293 ; W292,line too long (179 > 79 characters) ; line too long (123 > 79 characters) ; line too long (145 > 79 characters) ; line too long (105 > 79 characters) ; line too long (100 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (82 > 79 characters) ; line too long (81 > 79 characters) ; line too long (86 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,17
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_30__get_correlation.py,W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,10
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_30__get_max.py,W292,no newline at end of file,1
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_30__get_min.py,W292,no newline at end of file,1
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_30__get_std_deviation.py,W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_30__get_sum.py,W292,no newline at end of file,1
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_30__get_variance.py,W293 ; W293 ; E501 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; line too long (80 > 79 characters) ; blank line contains whitespace ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_31__correlation_coefficient.py,W293 ; W293 ; W293 ; E501 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (82 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,8
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_31__kurtosis.py,W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,7
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_31__pdf.py,W293 ; E501 ; W293 ; E501 ; F821 ; F821 ; F821 ; W292,blank line contains whitespace ; line too long (90 > 79 characters) ; blank line contains whitespace ; line too long (110 > 79 characters) ; undefined name 'math' ; undefined name 'math' ; undefined name 'math' ; no newline at end of file,8
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_31__skewness.py,W293 ; W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,6
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_32__caesar_decipher.py,E501 ; W293 ; W293 ; W293 ; E501 ; E501 ; W293 ; W292,line too long (80 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (88 > 79 characters) ; line too long (88 > 79 characters) ; blank line contains whitespace ; no newline at end of file,8
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_32__rail_fence_decipher.py,W293 ; W293 ; E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; line too long (82 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,14
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_32__vigenere_decipher.py,W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,8
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_33__BulkItemPromo.py,E501 ; E501 ; W293 ; W292,line too long (153 > 79 characters) ; line too long (84 > 79 characters) ; blank line contains whitespace ; no newline at end of file,4
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_33__FidelityPromo.py,E501 ; E501 ; W293 ; W292,line too long (136 > 79 characters) ; line too long (84 > 79 characters) ; blank line contains whitespace ; no newline at end of file,4
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_33__LargeOrderPromo.py,E501 ; E501 ; W293 ; W293 ; E501 ; W293 ; W292,line too long (177 > 79 characters) ; line too long (86 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; line too long (80 > 79 characters) ; blank line contains whitespace ; no newline at end of file,7
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_33__due.py,E501 ; W293 ; W293 ; W293 ; W292,line too long (81 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_33__total.py,W293 ; W292,blank line contains whitespace ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_34___get_alignment_value.py,W292,no newline at end of file,1
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_34__add_heading.py,E501 ; E501 ; W293 ; W293 ; W293 ; W292,line too long (82 > 79 characters) ; line too long (81 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,6
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_34__add_table.py,E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; E501 ; W293 ; W293 ; W293 ; F841 ; W292,line too long (80 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (93 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; local variable 'e' is assigned to but never used ; no newline at end of file,12
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_34__read_text.py,E501 ; W293 ; W293 ; W293 ; W292,line too long (89 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_34__write_text.py,E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; F841 ; W292,line too long (106 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; local variable 'e' is assigned to but never used ; no newline at end of file,10
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_35__find_blank.py,E501 ; E501 ; W292,line too long (92 > 79 characters) ; line too long (88 > 79 characters) ; no newline at end of file,3
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_35__get_possible_moves.py,W293 ; E501 ; W293 ; W293 ; W293 ; W293 ; E501 ; W293 ; E501 ; W293 ; E501 ; W293 ; W292,blank line contains whitespace ; line too long (108 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (80 > 79 characters) ; blank line contains whitespace ; line too long (83 > 79 characters) ; blank line contains whitespace ; line too long (86 > 79 characters) ; blank line contains whitespace ; no newline at end of file,13
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_35__move.py,E501 ; E501 ; W293 ; W293 ; E501 ; E501 ; E501 ; E501 ; E501 ; E501 ; E501 ; E501 ; E501 ; W293 ; W292,line too long (100 > 79 characters) ; line too long (104 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; line too long (86 > 79 characters) ; line too long (88 > 79 characters) ; line too long (88 > 79 characters) ; line too long (88 > 79 characters) ; line too long (88 > 79 characters) ; line too long (88 > 79 characters) ; line too long (88 > 79 characters) ; line too long (88 > 79 characters) ; line too long (88 > 79 characters) ; blank line contains whitespace ; no newline at end of file,15
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_35__solve.py,E501 ; W293 ; E501 ; E501 ; W293 ; E501 ; W293 ; E501 ; W293 ; E501 ; W293 ; F401 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,line too long (92 > 79 characters) ; blank line contains whitespace ; line too long (86 > 79 characters) ; line too long (85 > 79 characters) ; blank line contains whitespace ; line too long (97 > 79 characters) ; blank line contains whitespace ; line too long (107 > 79 characters) ; blank line contains whitespace ; line too long (90 > 79 characters) ; blank line contains whitespace ; 'collections.deque' imported but unused ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,21
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_36__clear_inbox.py,E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,line too long (129 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,7
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_36__fetch.py,E501 ; E501 ; E501 ; W293 ; W292,line too long (101 > 79 characters) ; line too long (181 > 79 characters) ; line too long (156 > 79 characters) ; blank line contains whitespace ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_36__get_occupied_size.py,E501 ; W293 ; W292,line too long (170 > 79 characters) ; blank line contains whitespace ; no newline at end of file,3
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_36__is_full_with_one_more_email.py,E501 ; W293 ; W292,line too long (99 > 79 characters) ; blank line contains whitespace ; no newline at end of file,3
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_36__send_to.py,E501 ; W293 ; W293 ; W293 ; W293 ; W292,line too long (104 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,6
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_37__caesar_cipher.py,E501 ; W293 ; W293 ; E501 ; E501 ; W293 ; W292,line too long (102 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; line too long (81 > 79 characters) ; line too long (81 > 79 characters) ; blank line contains whitespace ; no newline at end of file,7
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_37__rail_fence_cipher.py,W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,10
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_37__vigenere_cipher.py,W293 ; W293 ; W293 ; W293 ; E501 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (84 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,9
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_38__process_excel_data.py,E501 ; E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,line too long (116 > 79 characters) ; line too long (84 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,8
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_38__read_excel.py,W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,7
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_38__write_excel.py,E501 ; F401 ; W293 ; W293 ; W293 ; W293 ; F841 ; W292,line too long (96 > 79 characters) ; 'openpyxl' imported but unused ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; local variable 'e' is assigned to but never used ; no newline at end of file,8
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_39___calculate.py,W293 ; W293 ; F821 ; F821 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; undefined name 'Decimal' ; undefined name 'Decimal' ; blank line contains whitespace ; no newline at end of file,6
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_39__calculate.py,W293 ; W293 ; W293 ; W293 ; E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (100 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,12
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_39__compare.py,E501 ; W293 ; W293 ; W293 ; W292,line too long (93 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_39__is_operator.py,E501 ; W293 ; W292,line too long (83 > 79 characters) ; blank line contains whitespace ; no newline at end of file,3
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_39__prepare.py,E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; E501 ; W293 ; W293 ; W293 ; W291 ; W291 ; W293 ; W293 ; W292,line too long (84 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (96 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; trailing whitespace ; trailing whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,15
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_39__transform.py,W293 ; W292,blank line contains whitespace ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_3__count.py,E501 ; W293 ; W293 ; W293 ; W293 ; W292,line too long (85 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,6
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_3__count_all.py,E999,SyntaxError: invalid syntax,1
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_3__factorial.py,W293 ; W292,blank line contains whitespace ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_3__select.py,E501 ; W293 ; W293 ; W293 ; W293 ; W292,line too long (104 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,6
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_3__select_all.py,E501 ; E501 ; W293 ; W293 ; W293 ; W293 ; W292,line too long (126 > 79 characters) ; line too long (137 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,7
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_40__calculate_calorie_intake.py,E501 ; W293 ; W293 ; E501 ; E501 ; W293 ; W293 ; W292,line too long (565 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; line too long (98 > 79 characters) ; line too long (82 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,8
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_40__condition_judge.py,E501 ; W293 ; W293 ; W292,line too long (122 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,4
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_40__get_BMI.py,W293 ; W292,blank line contains whitespace ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_41___check_five_in_a_row.py,E501 ; E501 ; E501 ; E501 ; W293 ; W293 ; W293 ; W291 ; W291 ; W293 ; W291 ; W291 ; W293 ; W292,line too long (141 > 79 characters) ; line too long (132 > 79 characters) ; line too long (86 > 79 characters) ; line too long (92 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; trailing whitespace ; trailing whitespace ; blank line contains whitespace ; trailing whitespace ; trailing whitespace ; blank line contains whitespace ; no newline at end of file,14
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_41__check_winner.py,E501 ; E501 ; E501 ; E501 ; W293 ; W293 ; W293 ; W293 ; W291 ; W291 ; W293 ; W291 ; W291 ; W293 ; W293 ; W292,line too long (112 > 79 characters) ; line too long (94 > 79 characters) ; line too long (92 > 79 characters) ; line too long (86 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; trailing whitespace ; trailing whitespace ; blank line contains whitespace ; trailing whitespace ; trailing whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,16
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_41__make_move.py,E501 ; E501 ; W293 ; W293 ; W293 ; W293 ; W292,line too long (126 > 79 characters) ; line too long (85 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,7
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_42__book_room.py,E501 ; E501 ; E501 ; E501 ; E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,line too long (126 > 79 characters) ; line too long (95 > 79 characters) ; line too long (107 > 79 characters) ; line too long (129 > 79 characters) ; line too long (101 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,14
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_42__check_in.py,E501 ; E501 ; E501 ; W293 ; W293 ; W293 ; W293 ; W292,line too long (111 > 79 characters) ; line too long (249 > 79 characters) ; line too long (120 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,8
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_42__check_out.py,E501 ; W292,line too long (82 > 79 characters) ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_42__get_available_rooms.py,W292,no newline at end of file,1
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_43__add_employee.py,E501 ; E501 ; E501 ; W293 ; W293 ; W293 ; W292,line too long (108 > 79 characters) ; line too long (82 > 79 characters) ; line too long (82 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,7
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_43__get_employee.py,E501 ; E501 ; E501 ; W293 ; W292,line too long (125 > 79 characters) ; line too long (128 > 79 characters) ; line too long (88 > 79 characters) ; blank line contains whitespace ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_43__list_employees.py,E501 ; E501 ; W293 ; W292,line too long (128 > 79 characters) ; line too long (111 > 79 characters) ; blank line contains whitespace ; no newline at end of file,4
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_43__remove_employee.py,E501 ; E501 ; W293 ; W292,line too long (110 > 79 characters) ; line too long (128 > 79 characters) ; blank line contains whitespace ; no newline at end of file,4
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_hindi_claude/iter_0/files/ClassEval_43__update_employee.py,E501 ; W292,line too long (109 > 79 characters) ; no newline at end of file,2
