id,generated_code,comments,identifiers,literals,docstring
6367672d1a6d9265ec017c74,"import java.util.HashSet;

public class IntSet {
    private HashSet<Integer> set;
    
    public IntSet() {
        set = new HashSet<>();
    }

    /**
     * Elimina un valor del conjunto. Devuelve verdadero si el conjunto contenía el elemento especificado.
     */
    public boolean remove(int val) {
        return set.remove(Integer.valueOf(val));
    }
}",none,english,none,spanish
6367676b1a6d9265ec0181df,"public class StringUtils {
    /**
     * Devuelve {@code true} si la cadena dada comienza con el prefijo especificado sin distinguir entre mayúsculas y minúsculas, {@code false} en caso contrario.
     * @param str la cadena a verificar
     * @param prefix el prefijo a buscar
     * @return {@code true} si la cadena dada comienza con el prefijo especificado sin distinguir entre mayúsculas y minúsculas, {@code false} en caso contrario.
     * @see java.lang.String#startsWith
     */
    public static boolean startsWithIgnoreCase(String str, String prefix) {
        if (str == null || prefix == null) {
            return false;
        }
        if (prefix.length() > str.length()) {
            return false;
        }
        return str.substring(0, prefix.length()).toLowerCase().equals(prefix.toLowerCase());
    }
}",none,english,none,spanish
6367674b1a6d9265ec017dc0,"import java.util.*;

public class Graph<V,E> {

    // Graph representation using adjacency lists
    private Map<V, List<Edge<V,E>>> adjacencyMap;

    private class Edge<V,E> {
        private V source;
        private V target; 
        private E data;
        
        public Edge(V source, V target, E data) {
            this.source = source;
            this.target = target;
            this.data = data;
        }
    }

    /** 
     * Calcula todos los vértices que tienen un grado positivo iterando sobre las aristas intencionadamente. 
     * Esto mantiene la complejidad en O(m) donde m es el número de aristas.
     * @return conjunto de vértices con grado positivo
     */
    private Set<V> initVisibleVertices() {
        Set<V> visibleVertices = new HashSet<>();
        
        // Iterate through all vertices and their edges
        for (Map.Entry<V, List<Edge<V,E>>> entry : adjacencyMap.entrySet()) {
            V vertex = entry.getKey();
            List<Edge<V,E>> edges = entry.getValue();
            
            // If vertex has any edges, add it to visible set
            if (!edges.isEmpty()) {
                visibleVertices.add(vertex);
                
                // Also add all target vertices of the edges
                for (Edge<V,E> edge : edges) {
                    visibleVertices.add(edge.target);
                }
            }
        }
        
        return visibleVertices;
    }
}",english,english,none,spanish
636767001a6d9265ec017873,"import java.lang.StringBuilder;

public class StringUtils {

    /**
     * <p>Invierte una cadena de acuerdo con {@link StringBuilder#reverse()}.</p>
     * <p>Una cadena <code>null</code> devuelve <code>null</code>.</p>
     * <pre>
     * StringUtils.reverse(null)  = null
     * StringUtils.reverse("""")    = """"
     * StringUtils.reverse(""bat"") = ""tab""
     * </pre>
     * @param str  la cadena a invertir, puede ser null
     * @return la cadena invertida, <code>null</code> si la entrada es una cadena null
     */
    public static String reverse(final String str) {
        if (str == null) {
            return null;
        }
        return new StringBuilder(str).reverse().toString();
    }
}",none,english,none,spanish
636766ff1a6d9265ec01783b,"public class StringUtils {
    /**
     * Obtiene una subcadena de la cadena especificada evitando excepciones.
     * @param str Cadena de entrada
     * @param start Índice inicial
     * @param end Índice final
     * @return Subcadena o cadena vacía si los parámetros son inválidos
     */
    public static String sub(String str, int start, int end) {
        if (str == null || str.isEmpty()) {
            return """";
        }
        
        // Ajustar índices si están fuera de rango
        start = Math.max(0, start);
        end = Math.min(str.length(), end);
        
        // Validar que start sea menor que end
        if (start >= end) {
            return """";
        }
        
        return str.substring(start, end);
    }
}",spanish,english,none,spanish
6367671a1a6d9265ec017c15,"import java.util.Arrays;

public class ByteVector {
    private byte[] data;
    private int length;
    private static final int DEFAULT_CAPACITY = 16;

    public ByteVector() {
        data = new byte[DEFAULT_CAPACITY];
        length = 0;
    }

    public ByteVector putByteArray(final byte[] byteArrayValue, final int byteOffset, final int byteLength) {
        // Validate input parameters
        if (byteLength < 0) {
            throw new IllegalArgumentException(""byteLength cannot be negative"");
        }
        if (byteArrayValue != null) {
            if (byteOffset < 0 || byteOffset > byteArrayValue.length) {
                throw new IllegalArgumentException(""Invalid byteOffset"");
            }
            if (byteOffset + byteLength > byteArrayValue.length) {
                throw new IllegalArgumentException(""byteOffset + byteLength exceeds array bounds"");
            }
        }

        // Ensure capacity
        ensureCapacity(length + byteLength);

        // Copy bytes
        if (byteArrayValue == null) {
            // Fill with null bytes
            Arrays.fill(data, length, length + byteLength, (byte) 0);
        } else {
            // Copy from source array
            System.arraycopy(byteArrayValue, byteOffset, data, length, byteLength);
        }

        length += byteLength;
        return this;
    }

    private void ensureCapacity(int minCapacity) {
        if (minCapacity > data.length) {
            int newCapacity = Math.max(data.length * 2, minCapacity);
            data = Arrays.copyOf(data, newCapacity);
        }
    }

    // Getter for testing purposes
    public byte[] getData() {
        return Arrays.copyOf(data, length);
    }
}",english,english,english,none
636766821a6d9265ec0174d2,"import javax.servlet.http.HttpServletRequest;
import org.atmosphere.cpr.AtmosphereRequest;
import org.atmosphere.cpr.AtmosphereResource;
import org.atmosphere.cpr.AtmosphereResourceImpl;

public class RequestWrapper {

    /**
     * Envuelve un {@link HttpServletRequest}.
     * @param request {@link HttpServletRequest}
     * @return un {@link AtmosphereRequest}
     */
    public static AtmosphereRequest wrap(HttpServletRequest request) {
        if (request instanceof AtmosphereRequest) {
            return (AtmosphereRequest) request;
        }

        return AtmosphereRequest.wrap(request);
    }
}",none,english,none,spanish
636767ab1a6d9265ec01867b,"import java.nio.charset.StandardCharsets;

public class StringSerializer {
    /**
     * Escribe los bytes codificados en utf8 de la cadena en el {@link LinkedBuffer}.
     */
    public static LinkedBuffer writeUTF8(final CharSequence str, final WriteSession session, final LinkedBuffer lb) {
        if (str == null || str.length() == 0) {
            return lb;
        }

        byte[] utf8Bytes = str.toString().getBytes(StandardCharsets.UTF_8);
        int size = utf8Bytes.length;
        
        // Check if current buffer has enough space
        if (lb.offset + size > lb.buffer.length) {
            // Create new buffer if needed
            LinkedBuffer newBuffer = new LinkedBuffer(Math.max(size, lb.buffer.length));
            lb.next = newBuffer;
            session.tail = newBuffer;
            System.arraycopy(utf8Bytes, 0, newBuffer.buffer, 0, size);
            newBuffer.offset = size;
            return newBuffer;
        }

        // Copy bytes to current buffer
        System.arraycopy(utf8Bytes, 0, lb.buffer, lb.offset, size);
        lb.offset += size;
        return lb;
    }

    // Helper class for buffer management
    public static class LinkedBuffer {
        byte[] buffer;
        int offset;
        LinkedBuffer next;

        public LinkedBuffer(int size) {
            this.buffer = new byte[size];
            this.offset = 0;
            this.next = null;
        }
    }

    // Helper class for writing session
    public static class WriteSession {
        LinkedBuffer tail;
        
        public WriteSession() {
            this.tail = null;
        }
    }
}",english,english,none,spanish
6367675c1a6d9265ec01805b,"import java.util.LinkedList;

public class Edge {
    private Node source;
    private Node target;
    private LinkedList<Edge> treeEdgeList1;
    private LinkedList<Edge> treeEdgeList2;

    public void removeFromTreeEdgeList() {
        if (treeEdgeList1 != null) {
            treeEdgeList1.remove(this);
        }
        
        if (treeEdgeList2 != null) {
            treeEdgeList2.remove(this);
        }
    }
}",none,english,none,none
636767791a6d9265ec01826d,"import java.util.Properties;
import java.util.regex.Matcher;
import java.util.regex.Pattern;

public class PropertyUtils {

    /**
     * Encuentra el valor correspondiente a <code>key</code> en <code>props</code>. 
     * Luego realiza la sustitución de variables en el valor encontrado.
     */
    public static String findAndSubst(String key, Properties props) {
        if (key == null || props == null) {
            return null;
        }

        String value = props.getProperty(key);
        if (value == null) {
            return null;
        }

        Pattern pattern = Pattern.compile(""\\$\\{([^}]+)\\}"");
        Matcher matcher = pattern.matcher(value);
        StringBuffer result = new StringBuffer();

        while (matcher.find()) {
            String varName = matcher.group(1);
            String replacement = props.getProperty(varName);
            
            if (replacement == null) {
                replacement = """";
            }
            
            matcher.appendReplacement(result, Matcher.quoteReplacement(replacement));
        }
        
        matcher.appendTail(result);
        return result.toString();
    }
}",none,english,none,spanish
636767001a6d9265ec01787f,"import java.util.Arrays;

public class ToStringBuilder {

    /**
     * <p>Agrega al <code>toString</code> el detalle de un arreglo de <code>int</code>.</p>
     * @param buffer  el <code>StringBuffer</code> a poblar
     * @param fieldName  el nombre del campo, típicamente no se utiliza ya que ya ha sido agregado
     * @param array  el arreglo que se añadirá al <code>toString</code>, no <code>null</code>
     */
    protected void appendDetail(StringBuffer buffer, String fieldName, int[] array) {
        buffer.append('[');
        for (int i = 0; i < array.length; i++) {
            if (i > 0) {
                buffer.append(',');
            }
            buffer.append(array[i]);
        }
        buffer.append(']');
    }
}",none,english,none,spanish
636766fe1a6d9265ec017834,"import java.util.UUID;

public class Session {
    /**
     * ID de sesión.
     * @return String containing a unique session ID using UUID
     */
    public static String sessionId() {
        return UUID.randomUUID().toString();
    }
}",none,english,none,both
636766ff1a6d9265ec01784b,"import java.util.regex.Pattern;

public class StringUtils {

    /**
     * <p>Verifica si el <code>String</code> contiene solo caracteres numéricos.</p>
     * <p><code>Null</code> y un <code>String</code> vacío devolverán <code>false</code>.</p>
     * @param str el <code>String</code> a verificar
     * @return <code>true</code> si str contiene solo caracteres numéricos unicode
     */
    public static boolean isDigits(String str) {
        if (str == null || str.isEmpty()) {
            return false;
        }
        
        for (int i = 0; i < str.length(); i++) {
            if (!Character.isDigit(str.charAt(i))) {
                return false;
            }
        }
        
        return true;
    }
}",none,english,none,spanish
636766fc1a6d9265ec0177da,"public class ParameterParser {
    /**
     * Determina si un nombre de parámetro termina en la posición actual, es decir, si el carácter dado califica como un separador.
     * @param c El carácter a evaluar
     * @return true si el carácter es un separador válido, false en caso contrario
     */
    private static boolean esSeparadorDeParametro(final char c) {
        return Character.isWhitespace(c) || c == '=' || c == ',' || c == ';' || c == ')';
    }
}",none,both,none,spanish
6367670c1a6d9265ec017a35,"public class StringUtils {
    
    /**
     * <p>Verifica si una cadena termina con un sufijo especificado (opcionalmente sin distinguir entre mayúsculas y minúsculas).</p>
     * @see String#endsWith(String)
     * @param str  la cadena a verificar, puede ser nula
     * @param suffix el sufijo a encontrar, puede ser nulo
     * @param ignoreCase indica si la comparación debe ignorar las mayúsculas y minúsculas (sin distinguir entre mayúsculas y minúsculas) o no.
     * @return <code>true</code> si la cadena termina con el sufijo o ambos son <code>null</code>
     */
    private static boolean endsWith(final String str, final String suffix, final boolean ignoreCase) {
        if (str == null && suffix == null) {
            return true;
        }
        if (str == null || suffix == null) {
            return false;
        }
        if (suffix.length() > str.length()) {
            return false;
        }
        
        int strOffset = str.length() - suffix.length();
        
        if (ignoreCase) {
            return str.regionMatches(true, strOffset, suffix, 0, suffix.length());
        } else {
            return str.regionMatches(strOffset, suffix, 0, suffix.length());
        }
    }
}",none,english,none,spanish
6367667f1a6d9265ec01745d,"import java.net.URI;
import java.net.URLDecoder;
import java.nio.charset.StandardCharsets;
import java.util.ArrayList;
import java.util.List;

public class PathDecoder {

    public static List<PathSegmentImpl> decodePath(URI u, boolean decode) {
        List<PathSegmentImpl> segments = new ArrayList<>();
        
        String path = u.getRawPath();
        if (path == null || path.isEmpty()) {
            return segments;
        }

        // Remove leading slash for absolute paths
        if (path.startsWith(""/"")) {
            path = path.substring(1);
        }

        // Handle empty path
        if (path.isEmpty()) {
            return segments;
        }

        // Split path into segments
        String[] rawSegments = path.split(""/"");

        for (String segment : rawSegments) {
            if (decode) {
                try {
                    // Decode segment using UTF-8 encoding
                    String decodedSegment = URLDecoder.decode(segment, StandardCharsets.UTF_8.name());
                    segments.add(new PathSegmentImpl(decodedSegment));
                } catch (Exception e) {
                    // If decoding fails, add raw segment
                    segments.add(new PathSegmentImpl(segment));
                }
            } else {
                segments.add(new PathSegmentImpl(segment));
            }
        }

        return segments;
    }
}

// Helper class to represent path segments
class PathSegmentImpl {
    private final String path;

    public PathSegmentImpl(String path) {
        this.path = path;
    }

    public String getPath() {
        return path;
    }

    @Override
    public String toString() {
        return path;
    }
}",english,english,none,none
636766f11a6d9265ec017651,"import java.util.Objects;

public class ArrayUtils {

    /**
     * Empty Character array constant
     */
    public static final Character[] EMPTY_CHARACTER_ARRAY = new Character[0];

    /**
     * <p>Técnica de programación defensiva para cambiar una referencia <code>null</code> por una vacía.</p>
     * <p>Este método devuelve un array vacío para un array de entrada <code>null</code>.</p>
     * <p>Como técnica de optimización de memoria, un array vacío pasado será reemplazado por las referencias vacías <code>public static</code> en esta clase.</p>
     * @param array  el array a verificar si es <code>null</code> o vacío
     * @return el mismo array, un array vacío <code>public static</code> si la entrada es <code>null</code> o vacía
     * @since 2.5
     */
    public static Character[] nullToEmpty(final Character[] array) {
        if (array == null || array.length == 0) {
            return EMPTY_CHARACTER_ARRAY;
        }
        return array;
    }
}",none,english,none,both
636767821a6d9265ec0183ab,"public class Exception {
    private Throwable thrown;

    /**
     * @return verdadero si getThrown().toString() es una cadena no vacía.
     */
    public boolean hasThrown() {
        if (getThrown() != null && !getThrown().toString().isEmpty()) {
            return true;
        }
        return false;
    }

    public Throwable getThrown() {
        return thrown;
    }
}",none,english,none,spanish
636767831a6d9265ec0183c9,"import org.slf4j.MDC;
import java.util.Deque;
import java.util.ArrayDeque;

public class DiagnosticContext {
    
    private static final ThreadLocal<Deque<String>> contextStack = ThreadLocal.withInitial(ArrayDeque::new);

    /**
     * Observa el último contexto de diagnóstico en la parte superior de este NDC sin eliminarlo. <p> 
     * El valor devuelto es el valor que se empujó por última vez. Si no hay contexto disponible, se devuelve la cadena vacía """".
     * @return String El contexto de diagnóstico más interno.
     */
    public static String peek() {
        Deque<String> stack = contextStack.get();
        if (stack.isEmpty()) {
            return """";
        }
        return stack.peek();
    }
}",none,english,none,spanish
636767de1a6d9265ec01871c,"import java.util.HashMap;
import java.util.Map;

public class Acumulador {
    private Map<String, Long> acumulador;

    public Acumulador() {
        this.acumulador = new HashMap<>();
    }

    /**
     * Acumula el valor con el valor existente en la misma clave dada.
     */
    public void acumulacionDeValor(String clave, Long valor) {
        if (clave == null || valor == null) {
            return;
        }
        
        Long valorActual = acumulador.getOrDefault(clave, 0L);
        acumulador.put(clave, valorActual + valor);
    }
}",none,spanish,none,spanish
636766811a6d9265ec017496,"import java.io.File;
import java.io.FileInputStream;
import java.io.IOException;
import java.io.InputStream;
import java.util.Iterator;
import java.util.List;

public class FileIterator {
    private Iterator<File> fileIterator;
    
    public FileIterator(List<File> files) {
        this.fileIterator = files.iterator();
    }

    /** 
     * Devuelve el siguiente objeto {@link java.io.File} o {@code null} si no hay más archivos disponibles.
     */
    public InputStream next() throws IOException {
        if (fileIterator.hasNext()) {
            File nextFile = fileIterator.next();
            return new FileInputStream(nextFile);
        }
        return null;
    }
}",none,english,none,spanish
6367677e1a6d9265ec01832e,"import java.util.logging.Logger;

public class LoggerManager {
    
    /**
     * Verifica si el registrador nombrado existe en la jerarquía. Si es así, devuelve su referencia; de lo contrario, devuelve <code>null</code>.
     * @param name El nombre del registrador que se busca.
     */
    public Logger exists(String name) {
        if (name == null || name.isEmpty()) {
            return null;
        }
        
        try {
            // Get the logger if it exists, without creating a new one
            Logger logger = Logger.getLogger(name);
            
            // Check if logger exists by verifying it has handlers or parent
            if (logger.getHandlers().length > 0 || logger.getParent() != null) {
                return logger;
            }
            
            return null;
            
        } catch (SecurityException e) {
            return null;
        }
    }
}",english,english,none,spanish
6367670a1a6d9265ec0179e7,"import java.util.Map;
import java.util.concurrent.ConcurrentHashMap;

public class ConverterRegistry {
    
    // Map to store registered converters
    private final Map<Class<?>, Converter> converters = new ConcurrentHashMap<>();
    
    /**
     * Busca y devuelve cualquier {@link Converter} registrado para la clase de destino especificada; 
     * si no hay un Converter registrado, devuelve <code>null</code>.
     * @param clazz Clase para la cual se debe devolver un Converter registrado
     * @return El {@link Converter} registrado o <code>null</code> si no se encuentra
     */
    public Converter lookup(final Class<?> clazz) {
        if (clazz == null) {
            return null;
        }
        return converters.get(clazz);
    }
    
    // Interface for type conversion
    public interface Converter {
        Object convert(Object value);
    }
}",english,english,none,spanish
636767a41a6d9265ec018572,"import java.io.IOException;
import java.io.InputStream;

public class VarintReader {
    private final InputStream input;
    
    public VarintReader(InputStream input) {
        this.input = input;
    }

    public long readRawVarint64() throws IOException {
        int shift = 0;
        long result = 0;
        while (shift < 64) {
            final int b = input.read();
            if (b == -1) {
                throw new IOException(""Premature EOF"");
            }
            result |= (long) (b & 0x7F) << shift;
            if ((b & 0x80) == 0) {
                return result;
            }
            shift += 7;
        }
        throw new IOException(""Malformed varint"");
    }
}",none,english,english,none
636767021a6d9265ec0178bb,"import java.util.Objects;

public class ArrayUtils {

    /**
     * Array vacío constante de Double para optimizar memoria
     */
    public static final Double[] EMPTY_DOUBLE_ARRAY = new Double[0];

    /**
     * <p>Técnica de programación defensiva para cambiar una referencia <code>null</code> por una vacía.</p>
     * <p>Este método devuelve un array vacío para un array de entrada <code>null</code>.</p>
     * <p>Como técnica de optimización de memoria, un array vacío pasado será reemplazado por las referencias vacías <code>public static</code> en esta clase.</p>
     * @param array  el array a verificar si es <code>null</code> o vacío
     * @return el mismo array, un array vacío <code>public static</code> si la entrada es <code>null</code> o vacía
     * @since 2.5
     */
    public static Double[] nullToEmpty(final Double[] array) {
        if (array == null || array.length == 0) {
            return EMPTY_DOUBLE_ARRAY;
        }
        return array;
    }
}",none,english,none,spanish
636767021a6d9265ec0178b2,"import java.util.Stack;

public class MethodFrameHandler {
    private Stack<Object> operandStack;

    /**
     * Extrae tantos tipos abstractos de la pila de marcos de salida como lo describe el descriptor dado.
     * @param descriptor un tipo o descriptor de método (en cuyo caso se extraen sus tipos de argumento).
     */
    private void pop(final String descriptor) {
        String desc = descriptor;
        
        // Si es un descriptor de método, extraer solo los argumentos
        if (descriptor.charAt(0) == '(') {
            desc = descriptor.substring(1, descriptor.indexOf(')'));
        }

        int index = 0;
        while (index < desc.length()) {
            char c = desc.charAt(index);
            
            switch (c) {
                case 'B': // byte
                case 'C': // char
                case 'I': // int
                case 'S': // short
                case 'Z': // boolean
                case 'F': // float
                    operandStack.pop();
                    index++;
                    break;
                    
                case 'J': // long
                case 'D': // double
                    operandStack.pop();
                    index++;
                    break;
                    
                case 'L': // Object reference
                    operandStack.pop();
                    index = desc.indexOf(';', index) + 1;
                    break;
                    
                case '[': // Array
                    int dimensions = 0;
                    while (desc.charAt(index) == '[') {
                        dimensions++;
                        index++;
                    }
                    if (desc.charAt(index) == 'L') {
                        index = desc.indexOf(';', index) + 1;
                    } else {
                        index++;
                    }
                    operandStack.pop();
                    break;
                    
                default:
                    throw new IllegalArgumentException(""Invalid descriptor: "" + descriptor);
            }
        }
    }
}",both,english,english,spanish
636766f91a6d9265ec01776e,"import java.io.IOException;
import java.io.OutputStream;

public class ByteOutputStream extends OutputStream {

    private byte[] buffer;
    private int count;
    
    public ByteOutputStream() {
        buffer = new byte[32];
        count = 0;
    }

    @Override
    public void write(final byte b[], final int off, final int len) throws IOException {
        if (b == null) {
            throw new NullPointerException();
        }
        
        if (off < 0 || len < 0 || off + len > b.length) {
            throw new IndexOutOfBoundsException();
        }

        // Ensure capacity
        ensureCapacity(count + len);
        
        // Copy bytes to internal buffer
        System.arraycopy(b, off, buffer, count, len);
        count += len;
    }

    private void ensureCapacity(int minCapacity) {
        // If buffer is too small, grow it
        if (minCapacity > buffer.length) {
            int newCapacity = Math.max(buffer.length << 1, minCapacity);
            byte[] newBuffer = new byte[newCapacity];
            System.arraycopy(buffer, 0, newBuffer, 0, count);
            buffer = newBuffer;
        }
    }

    @Override
    public void write(int b) throws IOException {
        ensureCapacity(count + 1);
        buffer[count] = (byte) b;
        count++;
    }
}",english,english,none,none
636767551a6d9265ec017f3f,"public class ArrayUtils {
    /**
     * Intercambia los dos elementos en los índices especificados en el arreglo dado.
     * @param <V> el tipo de elementos en el arreglo
     * @param arr el arreglo
     * @param i el índice del primer elemento
     * @param j el índice del segundo elemento
     */
    public static final <V> void swap(V[] arr, int i, int j) {
        V temp = arr[i];
        arr[i] = arr[j];
        arr[j] = temp;
    }
}",none,english,none,spanish
636766ae1a6d9265ec0175dc,"import javax.servlet.http.HttpServletResponse;

public class ResponseValidator {
    
    private HttpServletResponse response;
    
    public ResponseValidator(HttpServletResponse response) {
        this.response = response;
    }

    /**
     * Verifica si la respuesta actual es un Contenido Parcial (código HTTP 206)
     * @return verdadero si es contenido parcial, falso en caso contrario
     */
    public Boolean isPartialContentResponse() {
        return response.getStatus() == HttpServletResponse.SC_PARTIAL_CONTENT;
    }
}",none,english,none,spanish
636766f01a6d9265ec01762e,"package org.apache.commons.lang3;

/**
 * Utility class for array operations.
 */
public class ArrayUtils {

    /**
     * <p>Verifica si un arreglo de números decimales primitivos está vacío o es <code>null</code>.</p>
     * @param array  el arreglo a probar
     * @return <code>true</code> si el arreglo está vacío o es <code>null</code>
     * @since 2.1
     */
    public static boolean isEmpty(final double[] array) {
        return array == null || array.length == 0;
    }

}",none,english,none,both
6367667e1a6d9265ec01743a,"import java.time.Instant;

public class FileOperations {
    private long lastWriteTimestamp;

    public FileOperations() {
        this.lastWriteTimestamp = Instant.now().toEpochMilli();
    }

    /** 
     * La última vez, en milisegundos, que ocurrió una operación de escritura.
     * @return esto
     */
    public long lastWriteTimeStampInMilliseconds() {
        return this.lastWriteTimestamp;
    }
}",none,english,none,spanish
636767601a6d9265ec0180fd,"import java.util.*;

public class Graph<V,E> {

    // Map to store edges indexed by source and target vertices
    protected Map<V, Map<V, List<E>>> index;

    public Graph() {
        index = new HashMap<>();
    }

    /**
     * Agrega una arista al índice.
     * @param sourceVertex el vértice fuente 
     * @param targetVertex el vértice objetivo
     * @param e la arista
     */
    protected void addToIndex(V sourceVertex, V targetVertex, E e) {
        // Get or create map for source vertex
        Map<V, List<E>> sourceMap = index.computeIfAbsent(sourceVertex, k -> new HashMap<>());
        
        // Get or create list of edges for target vertex
        List<E> edgeList = sourceMap.computeIfAbsent(targetVertex, k -> new ArrayList<>());
        
        // Add edge to list
        edgeList.add(e);
    }
}",english,english,none,spanish
636766821a6d9265ec0174c9,"import java.io.File;

public class ClassPathUtils {

    /**
     * Devuelve la ruta de clases de la instancia actual de la JVM como un arreglo de objetos {@link File}.
     */
    private static File[] classPath() {
        String classPath = System.getProperty(""java.class.path"");
        String pathSeparator = System.getProperty(""path.separator"");
        String[] paths = classPath.split(pathSeparator);
        
        File[] files = new File[paths.length];
        for (int i = 0; i < paths.length; i++) {
            files[i] = new File(paths[i]);
        }
        
        return files;
    }
}",none,english,none,spanish
636767041a6d9265ec0178f8,"public class ArrayUtils {
    /**
     * Este método crea una copia del array proporcionado y asegura que todas las cadenas 
     * en el nuevo array contengan solo letras minúsculas.
     * Utilizar este método para copiar arrays de cadenas significa que los cambios en el 
     * array src no modifican el array dst.
     * @param src Array origen que se desea copiar
     * @return Nuevo array con las cadenas en minúsculas
     */
    private static String[] copiarCadenas(final String[] src) {
        if (src == null) {
            return null;
        }
        
        String[] dst = new String[src.length];
        for (int i = 0; i < src.length; i++) {
            if (src[i] != null) {
                dst[i] = src[i].toLowerCase();
            }
        }
        return dst;
    }
}",none,both,none,spanish
636767521a6d9265ec017ecc,"import java.util.Objects;

public class BoxSplitter {

    public static class Box2D {
        private final double minX;
        private final double maxX; 
        private final double minY;
        private final double maxY;

        public Box2D(double minX, double maxX, double minY, double maxY) {
            this.minX = minX;
            this.maxX = maxX;
            this.minY = minY;
            this.maxY = maxY;
        }
    }

    public static class Pair<T,U> {
        private final T first;
        private final U second;

        public Pair(T first, U second) {
            this.first = first;
            this.second = second;
        }
    }

    /** 
     * Divide una caja a lo largo del eje x en dos cajas iguales.
     * @param box la caja a dividir
     * @return un par con las dos cajas resultantes
     */
    public static Pair<Box2D,Box2D> splitAlongXAxis(Box2D box) {
        Objects.requireNonNull(box, ""Box cannot be null"");

        double midX = (box.minX + box.maxX) / 2.0;

        Box2D leftBox = new Box2D(box.minX, midX, box.minY, box.maxY);
        Box2D rightBox = new Box2D(midX, box.maxX, box.minY, box.maxY);

        return new Pair<>(leftBox, rightBox);
    }
}",none,english,english,spanish
636766a91a6d9265ec0175c1,"import java.util.Arrays;

public class ByteVector {
    private byte[] buffer;
    private int position;
    private static final int DEFAULT_CAPACITY = 32;

    public ByteVector() {
        buffer = new byte[DEFAULT_CAPACITY];
        position = 0;
    }

    /**
     * Aumenta este vector de bytes para que pueda recibir una cantidad adicional de bytes definida por el argumento 'size'. 
     * @param size número de bytes adicionales que este vector de bytes debería poder recibir.
     */
    private void enlarge(final int size) {
        int newCapacity = buffer.length;
        
        // Calculate new capacity needed
        while (position + size > newCapacity) {
            newCapacity = newCapacity * 2;
        }
        
        // Only resize if needed
        if (newCapacity > buffer.length) {
            buffer = Arrays.copyOf(buffer, newCapacity);
        }
    }
}",english,english,none,spanish
636767781a6d9265ec018238,"import org.apache.log4j.Appender;
import java.util.Enumeration;

public class Logger {
    private AppenderList appenderList;

    /**
     * Devuelve <code>true</code> si el ""appender"" especificado está en la lista de ""appenders"" adjuntos, <code>false</code> en caso contrario.
     * @since 1.2
     */
    public boolean isAttached(Appender appender) {
        if (appender == null || appenderList == null) {
            return false;
        }

        Enumeration<Appender> appenders = appenderList.getAllAppenders();
        while (appenders.hasMoreElements()) {
            Appender currentAppender = appenders.nextElement();
            if (currentAppender == appender) {
                return true;
            }
        }
        return false;
    }
}",none,english,none,spanish
6367674a1a6d9265ec017dab,"import java.util.Comparator;

public class DoubleComparator implements Comparator<Double> {

    /** 
     * Compara dos valores de punto flotante. Devuelve 0 si son iguales, -1 si {@literal o1 < o2},1 en caso contrario.
     * @param o1 el primer valor
     * @param o2 el segundo valor
     * @return 0 si son iguales, -1 si {@literal o1 < o2},1 en caso contrario
     */
    @Override
    public int compare(Double o1, Double o2) {
        if (o1.equals(o2)) {
            return 0;
        }
        return o1 < o2 ? -1 : 1;
    }
}",none,english,none,spanish
6367672d1a6d9265ec017c78,"import java.util.HashSet;

public class IntegerSet {
    private HashSet<Integer> set;
    
    public IntegerSet() {
        set = new HashSet<>();
    }

    /**
     * Inserta un valor en el conjunto. Devuelve verdadero si el conjunto no contenía ya el elemento especificado.
     */
    public boolean insert(int val) {
        return set.add(val);
    }
}",none,english,none,spanish
636767dc1a6d9265ec0186c6,"import java.util.Objects;

public class FieldValidator {

    private Fields storedFields;

    /**
     * Devuelve verdadero cuando los campos de entrada ya han sido almacenados en las propiedades.
     */
    private boolean containsAllFields(Fields fields) {
        if (fields == null) {
            return false;
        }

        if (storedFields == null) {
            return false;
        }

        return Objects.equals(storedFields, fields);
    }
}",none,english,none,spanish
636766821a6d9265ec0174bf,"import java.beans.Introspector;

public class StringUtils {
    /**
     * Inverso de Introspector.decapitalize
     */
    public static String capitalize(String name) {
        if (name == null || name.length() == 0) {
            return name;
        }
        if (name.length() > 1 && Character.isUpperCase(name.charAt(1)) &&
                Character.isUpperCase(name.charAt(0))) {
            return name;
        }
        char chars[] = name.toCharArray();
        chars[0] = Character.toUpperCase(chars[0]);
        return new String(chars);
    }
}",none,english,none,spanish
636767aa1a6d9265ec01865a,"import java.io.DataOutput;
import java.io.IOException;

public class BufferWriter {
    /**
     * Escribe el contenido del {@link LinkedBuffer} en el {@link DataOutput}.
     * @return el tamaño total del contenido del búfer.
     */
    public static int writeTo(final DataOutput out, LinkedBuffer node) throws IOException {
        int totalSize = 0;
        
        while (node != null && node.buffer != null) {
            if (node.offset > 0) {
                out.write(node.buffer, 0, node.offset);
                totalSize += node.offset;
            }
            node = node.next;
        }
        
        return totalSize;
    }
    
    // LinkedBuffer class for compilation
    private static class LinkedBuffer {
        byte[] buffer;
        int offset;
        LinkedBuffer next;
    }
}",english,english,none,spanish
